genes logFC logCPM PValue FDR
ZT3D7_G8128 -1.74691230537455 3.3704933906794 1.80844921149761e-10 2.26312776116629e-09
ZT3D7_G10785 2.04563543739315 6.15201648199226 1.84564480979993e-10 2.30582558237671e-09
ZT3D7_G10793 -1.5418644843547 3.40484263277436 2.01027873267122e-10 2.50732934777096e-09
ZT3D7_G9408 1.22705863231404 4.31666849442897 2.0441709340387e-10 2.54536633248407e-09
ZT3D7_G11698 -1.82960994871921 2.46691080959924 2.09330647677545e-10 2.60222642618719e-09
ZT3D7_G5556 1.52134396719102 2.76089324205486 2.09927009530076e-10 2.60531931032691e-09
ZT3D7_G6168 1.20683220967787 4.80677189437674 2.15116847166208e-10 2.66531551464114e-09
ZT3D7_G9590 1.43924061566059 3.65423173848972 2.27256550882651e-10 2.81108103204019e-09
ZT3D7_G11623 -1.49544985394778 4.07406050586991 2.32046120330918e-10 2.86559755848528e-09
ZT3D7_G2280 -2.19689615106886 2.32082623988437 2.39614816067516e-10 2.9541984559903e-09
ZT3D7_G1718 2.21301325405798 5.00670961230015 2.42348562839705e-10 2.98299643193174e-09
ZT3D7_G9540 -1.49495258461779 3.08731045434818 2.54414371058084e-10 3.12637725483835e-09
ZT3D7_G3668 1.27028981741271 9.44413936722182 2.66710145993845e-10 3.27211007261843e-09
ZT3D7_G8600 1.19186683132732 5.94999970888549 2.71871320415048e-10 3.32997944090066e-09
ZT3D7_G10945 -1.21669815626991 4.78257810435026 2.7462968077933e-10 3.3582774667567e-09
ZT3D7_G9766 -1.79895292871421 4.81661333652756 2.82890687687225e-10 3.45366220668312e-09
ZT3D7_G4324 1.09879839897149 5.94287427300566 2.87864764723774e-10 3.50867362011286e-09
ZT3D7_G395 1.35711675661129 7.46912242706658 3.10606276457871e-10 3.77971533819513e-09
ZT3D7_G3268 1.51850145899998 2.95854246767667 3.27713803960172e-10 3.98143059073816e-09
ZT3D7_G3343 2.46787385847119 4.30754165134325 3.31697124922762e-10 4.02330363822172e-09
ZT3D7_G7271 1.17897792079784 4.41585410723278 3.44356018023449e-10 4.17010131034535e-09
ZT3D7_G3631 -1.27822193504397 4.39573638965003 3.45893587941791e-10 4.18196505679301e-09
ZT3D7_G11482 1.4455523423228 7.55700844928753 3.58858611112789e-10 4.33172970837596e-09
ZT3D7_G5682 -1.34112735461194 4.78021924849357 3.5986746444291e-10 4.3369236550869e-09
ZT3D7_G4576 1.32159547792189 3.7608368922626 3.66829138075738e-10 4.41372587321947e-09
ZT3D7_G3858 -1.23872794102097 4.1368216732524 3.68219733826873e-10 4.42335757174077e-09
ZT3D7_G2213 -1.10100444138671 7.02260981679328 4.01986283341703e-10 4.82126268788704e-09
ZT3D7_G2205 1.4078695228044 4.15047329034795 4.02757927089447e-10 4.82280099275159e-09
ZT3D7_G11673 -1.28662140965241 3.98226109383927 4.06042426431655e-10 4.85437644103937e-09
ZT3D7_G2739 1.42570336695803 4.13554243216611 4.14500355449533e-10 4.94760296886894e-09
ZT3D7_G10718 1.20880265208303 6.07294711457726 4.1766474707616e-10 4.97744824178521e-09
ZT3D7_G2378 1.79822352052684 2.82173769340609 4.54371943902263e-10 5.40630490712915e-09
ZT3D7_G208 1.35885173522871 4.16790341948984 4.91078101549682e-10 5.83378993536674e-09
ZT3D7_G3271 -2.42650345937451 3.9721604316214 5.70452023674947e-10 6.75613129156040e-09
ZT3D7_G5579 -1.52285939295215 3.39842997869739 5.70521759279313e-10 6.75613129156040e-09
ZT3D7_G1256 1.3935227747881 4.39273438036197 5.82792505725237e-10 6.89055618756526e-09
ZT3D7_G10215 -1.14220257219132 8.42304218280594 6.04527795061065e-10 7.13628401854762e-09
ZT3D7_G1821 1.99658474147013 3.01286259384181 7.03188853857192e-10 8.28789881841748e-09
ZT3D7_G7482 -1.10146178485916 4.90472432772902 7.5187171552912e-10 8.84777139655617e-09
ZT3D7_G7348 1.15821381541648 5.0138503399089 7.78336592549302e-10 9.14484498079869e-09
ZT3D7_G8822 -1.20447375660671 4.9387097303505 7.88845534463283e-10 9.25381240428289e-09
ZT3D7_G9370 1.72164142980116 2.86609497767982 7.93459119249117e-10 9.29338993420528e-09
ZT3D7_G3384 -1.25866898938856 4.45264373322995 7.94973819231016e-10 9.29660491256739e-09
ZT3D7_G8159 -1.55425988233153 2.5264197242053 8.24922297592449e-10 9.63180302609501e-09
ZT3D7_G9746 1.55679640838713 2.68700531785732 8.34110572507122e-10 9.71939212586436e-09
ZT3D7_G10226 1.09907376312738 5.77956684606866 8.35017146352274e-10 9.71939212586436e-09
ZT3D7_G3185 1.23272922174298 4.41859769953742 9.42906006176742e-10 1.09581758485285e-08
ZT3D7_G2202 1.64395312055719 2.68715899419475 1.01331760679696e-09 1.17582488863004e-08
ZT3D7_G6860 1.33268052527514 3.69233833546364 1.15220808473258e-09 1.3349229989421e-08
ZT3D7_G7357 1.20703907056574 5.65823506158586 1.1578703209804e-09 1.33941295155387e-08
ZT3D7_G7052 1.30916878071514 3.72435588889573 1.16186287707578e-09 1.34196057420032e-08
ZT3D7_G7069 1.52243020462065 2.59197411116013 1.22458678445768e-09 1.41223115942996e-08
ZT3D7_G8443 2.58694489940376 3.07304038641274 1.32124601452449e-09 1.52136100228504e-08
ZT3D7_G897 -1.17770598337373 9.63754754513392 1.37698900943794e-09 1.58311497158694e-08
ZT3D7_G9866 1.08589410675941 5.08956574529666 1.44441567072537e-09 1.65809186336254e-08
ZT3D7_G9776 -1.40458982003824 6.23826848351714 1.53966638750987e-09 1.76473077076055e-08
ZT3D7_G11356 1.01629419335812 6.71824003001258 1.64152896314535e-09 1.87861085614314e-08
ZT3D7_G9084 1.30723286045636 3.99746952321 1.69659837101099e-09 1.93867399224061e-08
ZT3D7_G7542 -1.06850600151365 5.20116809670768 1.74597845616983e-09 1.99206309093593e-08
ZT3D7_G3473 -1.3445810927963 4.28891259290883 1.80855168303659e-09 2.06031966809153e-08
ZT3D7_G1174 1.47184030825211 4.10200802537357 1.82151402291574e-09 2.07193765034543e-08
ZT3D7_G6380 -1.03956204805073 7.32063294244373 1.85310543403404e-09 2.10467853538169e-08
ZT3D7_G5872 1.45871266994307 3.68751911069881 1.88254814373479e-09 2.1348836437876e-08
ZT3D7_G5063 1.60831979453436 3.2462353281779 1.90657450660164e-09 2.15886442620633e-08
ZT3D7_G7442 1.34420573541511 4.52609836336637 1.94161574164279e-09 2.19522648557381e-08
ZT3D7_G11087 1.11461184443783 4.76987900663774 2.23047923276051e-09 2.51802294108024e-08
ZT3D7_G9375 1.12761747168488 4.46886575163204 2.47303762774094e-09 2.78765264023249e-08
ZT3D7_G6713 1.0924348530259 5.66277108447486 2.51497329005722e-09 2.83066663397431e-08
ZT3D7_G5314 -1.08489163444186 5.18814592520767 2.59089955015201e-09 2.91175157840172e-08
ZT3D7_G5789 -1.26698023191085 4.43268964461587 2.87252298134155e-09 3.22341800421202e-08
ZT3D7_G5672 -1.06590212989764 6.39084548679695 3.05494497564673e-09 3.42299963190551e-08
ZT3D7_G1287 -1.06882267807217 7.51418094688193 3.14689089274915e-09 3.52076031821606e-08
ZT3D7_G3433 -1.21075726037941 4.71571755515932 3.37838412206269e-09 3.77412330536243e-08
ZT3D7_G8460 -1.30078849270161 4.48529283195386 3.39813070425398e-09 3.7905338927214e-08
ZT3D7_G3851 1.29074324105311 6.17073186555971 3.4555348086003e-09 3.84883936482435e-08
ZT3D7_G1441 1.17080099835106 6.5757104519143 3.62862132614582e-09 4.03562989032479e-08
ZT3D7_G6341 1.25973914500276 5.60992825087272 3.63794806216129e-09 4.04000869243867e-08
ZT3D7_G4908 1.4846233897585 3.29328652551122 3.72459888760325e-09 4.13011734637189e-08
ZT3D7_G3826 1.50478872381675 3.65863315983231 3.74016008329798e-09 4.14124667420999e-08
ZT3D7_G10462 1.55765608585072 2.59281281952126 3.77911057908957e-09 4.17820249275153e-08
ZT3D7_G9020 -2.08247219835443 3.30193107420862 4.25657002380048e-09 4.69915300418386e-08
ZT3D7_G8480 1.10697431884071 4.53741140705609 4.2899879732911e-09 4.72908085996913e-08
ZT3D7_G1757 1.36695510797849 6.43190843901014 4.34387973809763e-09 4.78145705092215e-08
ZT3D7_G3776 -1.56505274756129 2.74755543228964 4.59661536611939e-09 5.05223295959398e-08
ZT3D7_G9409 1.05524098540307 6.29828477061081 4.75683222327252e-09 5.22067559965604e-08
ZT3D7_G10130 -2.62380001908593 2.5556225141508 4.82540032105342e-09 5.28818725242931e-08
ZT3D7_G4418 -1.11197904391835 4.50536881217538 5.01552004781579e-09 5.48851653699667e-08
ZT3D7_G6483 1.13279336155339 6.64109239119002 5.06879928059771e-09 5.53873460748695e-08
ZT3D7_G7236 1.32403145360009 3.61358092464214 5.13756818131346e-09 5.60570758182325e-08
ZT3D7_G4348 1.09213351700081 5.80425835386324 5.19570610106209e-09 5.66090304266881e-08
ZT3D7_G6181 2.23116314463875 3.07697661251437 5.24848353468182e-09 5.71010632452467e-08
ZT3D7_G2172 3.78944406059699 7.10120319541792 5.3883323236548e-09 5.85375928958208e-08
ZT3D7_G1884 1.09415979018489 5.76977648773794 5.96257532268468e-09 6.46822932255345e-08
ZT3D7_G2887 1.2335350445522 4.97769656100402 6.09183425448482e-09 6.59890022711246e-08
ZT3D7_G197 1.43257297148635 4.77117572225369 6.2237360696317e-09 6.73205275295227e-08
ZT3D7_G768 1.30294559987836 3.48128620793238 6.31527580581985e-09 6.8212258559691e-08
ZT3D7_G8849 -1.1138128441792 5.71788940074839 6.60514463772377e-09 7.12405240350753e-08
ZT3D7_G8976 1.50514489469057 4.23569541900082 6.61506417906385e-09 7.12450015607221e-08
ZT3D7_G5548 -1.45912742494207 5.20788154379233 7.55095763452201e-09 8.12080034840415e-08
ZT3D7_G10701 -1.42339867931421 4.49197784316912 7.58980456373061e-09 8.15088467188033e-08
ZT3D7_G10585 1.11291790478538 6.62353903470566 7.83401376112054e-09 8.40111118073814e-08
ZT3D7_G2248 1.05093502825569 5.01181217612577 7.84800809118312e-09 8.40409552164409e-08
ZT3D7_G1218 -1.37241686254141 2.88640080314229 8.09922668027994e-09 8.66074225326369e-08
ZT3D7_G9391 1.77215832024705 3.3221202613592 8.30911720710389e-09 8.87252743368244e-08
ZT3D7_G410 0.967178803957559 5.47929446064657 8.68523412137118e-09 9.26095518830702e-08
ZT3D7_G11028 -1.53904833376302 2.42542425697564 9.56927493057381e-09 1.01891029658496e-07
ZT3D7_G3711 -0.967023573515233 6.6672974439419 9.74132458523649e-09 1.03575842682174e-07
ZT3D7_G10132 -2.70314654121096 5.03940133625168 1.00058826893979e-08 1.06238097223409e-07
ZT3D7_G387 2.11282653570873 4.37505427112133 1.02215913254006e-08 1.08374891902691e-07
ZT3D7_G9591 1.35701213330366 4.46379311035657 1.02848422672346e-08 1.08891493835015e-07
ZT3D7_G10851 -1.5298561045273 3.32013227040442 1.04216189095775e-08 1.10183999077846e-07
ZT3D7_G2111 0.96913311927333 8.20034478963107 1.04375832402876e-08 1.10197357703093e-07
ZT3D7_G2045 1.18146278132953 6.37909072925622 1.06097247295864e-08 1.11857238499268e-07
ZT3D7_G6473 1.0777283963962 8.48508524115441 1.06655369291505e-08 1.12287731490045e-07
ZT3D7_G9913 -1.11979436263292 5.02469874689357 1.09489466240012e-08 1.15109823132557e-07
ZT3D7_G4801 1.77744278536381 3.62059246812125 1.11111531748106e-08 1.16651546496331e-07
ZT3D7_G7195 1.16046043739024 5.49225157749399 1.1242955757863e-08 1.17870204700617e-07
ZT3D7_G6839 -1.32302357528462 4.69600425316962 1.2320539936404e-08 1.28987105255983e-07
ZT3D7_G6396 1.61728225637566 4.57113111964295 1.23534332270099e-08 1.29151095494653e-07
ZT3D7_G3835 1.45393431605109 3.13007918437436 1.37646201260428e-08 1.43704167778297e-07
ZT3D7_G7850 1.30649892418238 3.76927908984505 1.39032985490948e-08 1.44950105596682e-07
ZT3D7_G615 -1.62504305962384 10.7973154453004 1.55966284629418e-08 1.62378231886405e-07
ZT3D7_G1896 -1.22601052787371 3.44665577714067 1.60065137793668e-08 1.66414462260934e-07
ZT3D7_G4417 1.51615726739029 3.35959678277763 1.6398234205802e-08 1.70250919122842e-07
ZT3D7_G9063 0.941564853628826 6.00077980082597 1.67903876776976e-08 1.74081253156322e-07
ZT3D7_G3181 1.23820476959334 7.4954499107947 1.70351567220431e-08 1.76375048050324e-07
ZT3D7_G3242 -1.4569196834868 5.59302714035617 1.99006398517027e-08 2.05758891487398e-07
ZT3D7_G5880 4.06705026720343 5.82778800402674 2.04913261273718e-08 2.11574353513469e-07
ZT3D7_G1693 -1.36123983534294 3.84478952244467 2.1248023791798e-08 2.19085538298924e-07
ZT3D7_G6711 1.57869023852838 7.55078804241402 2.20674926997653e-08 2.27222424831649e-07
ZT3D7_G5376 0.958920322874161 5.65403630256462 2.21882100983617e-08 2.28152020435281e-07
ZT3D7_G7239 1.02388321385647 4.82900296298215 2.22713616643359e-08 2.28693324706661e-07
ZT3D7_G5168 -0.955179769691072 6.89177060992454 2.24112813587635e-08 2.29815273687129e-07
ZT3D7_G8195 1.12718966833296 7.57287343870676 2.36690285735104e-08 2.42381199709063e-07
ZT3D7_G2206 1.56709673114533 3.79315467821551 2.39743713679422e-08 2.45173107468069e-07
ZT3D7_G7796 -1.2386719153331 7.76671168411836 2.45364865133135e-08 2.50579704228607e-07
ZT3D7_G61 -1.37729913547929 3.20126488492619 2.64015463388805e-08 2.69259852185372e-07
ZT3D7_G5946 -1.12472491977027 4.47866805801545 2.67576977767131e-08 2.72521334965002e-07
ZT3D7_G10752 0.952338750566806 6.27354818322213 2.75289967094222e-08 2.79996417006552e-07
ZT3D7_G8932 1.22123477672437 4.0843993139586 2.82232764163312e-08 2.8666894311222e-07
ZT3D7_G9969 -1.07501349767298 4.48067007103913 2.83953542099133e-08 2.8802648871111e-07
ZT3D7_G6128 0.977914273415464 6.51900041012329 2.8670887925157e-08 2.90428345793212e-07
ZT3D7_G4972 -1.27209094723195 3.61730714721511 3.05855372698912e-08 3.09405111167483e-07
ZT3D7_G651 1.28539828674053 3.19640003308268 3.11281175973333e-08 3.14469500686806e-07
ZT3D7_G10157 1.29577735516765 2.93058925136336 3.45234099786766e-08 3.4825775831888e-07
ZT3D7_G1303 -1.02771805165331 5.8568540269983 3.46009962209149e-08 3.4825775831888e-07
ZT3D7_G10432 -1.0724703632444 4.87033547215571 3.46393902165339e-08 3.4825775831888e-07
ZT3D7_G11383 2.26520537734224 5.21734498898717 3.46585229063346e-08 3.4825775831888e-07
ZT3D7_G6103 -0.974548911260091 5.90509677364683 3.69313819581518e-08 3.70599249207906e-07
ZT3D7_G3494 1.09521942909059 4.09860236631338 3.71891086698311e-08 3.72091418701353e-07
ZT3D7_G3331 1.12830908558537 4.17470401696574 3.72034459824621e-08 3.72091418701353e-07
ZT3D7_G3754 1.42402594767554 3.13473722997214 3.72289973353809e-08 3.72091418701353e-07
ZT3D7_G47 0.964247347027274 5.98559584763802 3.77553119490691e-08 3.76849292104158e-07
ZT3D7_G2501 -1.14808048458326 6.60306822225678 4.04732480616719e-08 4.03440781210496e-07
ZT3D7_G8802 0.942958338075117 5.15262633911709 4.25931076406259e-08 4.24007881638954e-07
ZT3D7_G1943 1.37453882542211 3.43046375142592 4.50486727362227e-08 4.47857892348442e-07
ZT3D7_G4541 -1.1583713488992 5.00564980246795 4.63634336644284e-08 4.60318276488153e-07
ZT3D7_G1908 1.22834554943099 3.87322160621737 4.83182761428597e-08 4.79092325353011e-07
ZT3D7_G9344 1.10557840766046 4.23400872058528 4.85473921283336e-08 4.80728205276075e-07
ZT3D7_G7750 -0.963556227018279 4.84080724398298 4.89766969904642e-08 4.84339473140527e-07
ZT3D7_G5614 1.21617441983901 3.31611942527126 4.90608312256738e-08 4.84404276317165e-07
ZT3D7_G7005 1.10885455235798 3.89328081192258 4.91124933299153e-08 4.84404276317165e-07
ZT3D7_G7603 1.03228246145764 5.5557509161281 5.04022209207714e-08 4.96471810804339e-07
ZT3D7_G11678 -1.10511098928695 4.28339751451449 5.10039623349908e-08 5.01739765962062e-07
ZT3D7_G3045 -1.16891561907913 5.64944284159989 5.37437914656887e-08 5.27999293350986e-07
ZT3D7_G285 -1.20446415636518 3.46449224257728 5.38365647656293e-08 5.28218441731881e-07
ZT3D7_G10053 1.00836731906602 4.92839340753931 5.51207468122784e-08 5.40111265496522e-07
ZT3D7_G6699 -1.5035856907992 2.53824561939375 5.74214285446328e-08 5.61920402572543e-07
ZT3D7_G7368 1.0583536799468 4.51721477773796 5.88650123765626e-08 5.75296131388153e-07
ZT3D7_G11609 -1.35942667973452 2.66687576593211 5.89619029815161e-08 5.75492740559173e-07
ZT3D7_G7304 0.997261258776976 4.82634080352256 6.09123250132751e-08 5.9375655175489e-07
ZT3D7_G7604 1.02416924657897 7.14442203469999 6.41313900149828e-08 6.24323246171833e-07
ZT3D7_G6222 1.10803602505002 8.35094793925549 6.46512021932197e-08 6.2856733027286e-07
ZT3D7_G10630 2.51910520598582 3.93786516250323 6.49098531393017e-08 6.30264584368142e-07
ZT3D7_G9902 1.53120111209035 3.17096282325768 7.51167016058285e-08 7.28427936917582e-07
ZT3D7_G4441 1.43240465992251 2.65179363385184 7.59278368171612e-08 7.35342460957933e-07
ZT3D7_G11185 -1.01602710608077 4.96132441189907 7.98672802482402e-08 7.72496945472011e-07
ZT3D7_G3151 -1.05510015707976 4.33178940919314 8.04383184504595e-08 7.77017571011139e-07
ZT3D7_G237 0.952644365428455 4.97817895518839 8.16725914059918e-08 7.87925025970804e-07
ZT3D7_G1109 -1.00671994158287 5.23688275680666 8.48946737249628e-08 8.1795690776648e-07
ZT3D7_G2392 1.19823971907882 3.46132596859445 8.55594935379711e-08 8.23304189423147e-07
ZT3D7_G2625 -1.32091485360118 3.09664474494452 8.66216803954449e-08 8.32456559287507e-07
ZT3D7_G11119 1.22055251902888 4.11862768579523 8.72893281934196e-08 8.37429160879039e-07
ZT3D7_G8881 1.35713887530462 2.75313729753999 8.73625405292701e-08 8.37429160879039e-07
ZT3D7_G6219 1.33920298402653 2.73855739752449 9.10584718537717e-08 8.70476791966954e-07
ZT3D7_G5874 1.24850683118443 2.95048927449883 9.11295329140731e-08 8.70476791966954e-07
ZT3D7_G7602 1.09286886801673 7.61992960223448 9.12738559674707e-08 8.70476791966954e-07
ZT3D7_G9795 0.917772227302579 7.84198233546139 9.12746476101956e-08 8.70476791966954e-07
ZT3D7_G6568 -1.20194019567201 3.85312973901578 9.3491540351621e-08 8.90486132751907e-07
ZT3D7_G1950 0.912417255082877 7.72712129749702 9.71092432088809e-08 9.23770161286512e-07
ZT3D7_G4776 1.53403847658977 3.46500352804161 1.00322080046238e-07 9.53123335901898e-07
ZT3D7_G8718 1.23624891009581 3.89241924102545 1.01692025476955e-07 9.64915725285136e-07
ZT3D7_G10786 -1.19333873171066 4.15652333768161 1.04817800577163e-07 9.93317614571955e-07
ZT3D7_G43 0.909776667823324 5.69242679832624 1.05471635901969e-07 9.98251745860049e-07
ZT3D7_G4967 1.64665659819614 2.62759517344438 1.11562835018861e-07 1.05457126267514e-06
ZT3D7_G2792 0.90103194667302 6.13342411458396 1.14244437637182e-07 1.07855957749158e-06
ZT3D7_G1826 1.0729048196425 4.16130296123707 1.16137366542898e-07 1.09505119447241e-06
ZT3D7_G10410 1.29040991528738 2.86029578275594 1.20134513801028e-07 1.13131697921169e-06
ZT3D7_G10658 1.12057914720433 4.44879410897238 1.24154661694344e-07 1.16770808539624e-06
ZT3D7_G5185 1.0699083063418 4.51947221540111 1.26646077513265e-07 1.18863317427202e-06
ZT3D7_G2613 0.895531330192604 5.3894064956103 1.26696625699486e-07 1.18863317427202e-06
ZT3D7_G8357 -1.2392116453723 4.33715829748833 1.35548152891045e-07 1.27008619258909e-06
ZT3D7_G10919 -1.03969227448021 9.34583769734581 1.3815870410554e-07 1.29293089385159e-06
ZT3D7_G10753 1.35803124403238 11.046142539748 1.38976026054566e-07 1.29895796920826e-06
ZT3D7_G4926 -0.949830833197524 5.20100038011583 1.40159191536616e-07 1.30838518027207e-06
ZT3D7_G9172 -1.027486407881 4.45734719071043 1.59978211108755e-07 1.49153814735228e-06
ZT3D7_G459 1.22169998704876 5.41512819961659 1.60345322365252e-07 1.49234934205841e-06
ZT3D7_G7660 -1.12226258394324 7.50726617667596 1.60463389767753e-07 1.49234934205841e-06
ZT3D7_G10193 1.43198046557144 3.32181626939456 1.62700318311415e-07 1.51127829747506e-06
ZT3D7_G5230 1.16175348480635 4.05812606920309 1.68645924031912e-07 1.56318944168328e-06
ZT3D7_G3155 0.870385838849115 6.5919285283377 1.68706010982094e-07 1.56318944168328e-06
ZT3D7_G9765 -1.9017917092822 4.51986271765029 1.70741912221188e-07 1.58010046174077e-06
ZT3D7_G2415 -1.47194109249654 3.16737011244499 1.7182773995574e-07 1.58818833379559e-06
ZT3D7_G6217 1.38584920856943 3.31068536950243 1.82554265236264e-07 1.68525464558009e-06
ZT3D7_G7192 0.986098872519836 5.64483718590142 1.85466752139327e-07 1.71003539241869e-06
ZT3D7_G3183 1.00086616862724 4.46576097803465 1.8934151933053e-07 1.74361674312242e-06
ZT3D7_G1767 -1.07753949937741 5.1346737030828 1.96807252994442e-07 1.81014376496483e-06
ZT3D7_G3517 -1.1989878029266 2.93172102229784 1.98415051441455e-07 1.82269512941808e-06
ZT3D7_G2312 -1.02495043304352 10.6238251422758 2.03184357214854e-07 1.86422269483788e-06
ZT3D7_G3307 2.60786899678273 5.20420207376436 2.04593019975607e-07 1.87485241777157e-06
ZT3D7_G9090 1.1232973276289 7.88710915371134 2.05256269745116e-07 1.87863369720316e-06
ZT3D7_G4744 1.10702394898936 3.4397236211891 2.05863599837854e-07 1.88189456632262e-06
ZT3D7_G3496 0.926872189273004 6.63124641762495 2.16197637929032e-07 1.97395553461148e-06
ZT3D7_G227 0.9999221826091 6.88027757640297 2.28026847402216e-07 2.07942730915694e-06
ZT3D7_G1163 1.38923352680448 3.30603500035041 2.29228013791397e-07 2.08784105878531e-06
ZT3D7_G3367 1.79726549395224 4.37735196552261 2.31933119437989e-07 2.10972229192632e-06
ZT3D7_G8390 -1.23101030345689 3.63208872588528 2.32193288532446e-07 2.10972229192632e-06
ZT3D7_G1982 1.03491122355663 4.62523249180561 2.44352760144406e-07 2.21751608963979e-06
ZT3D7_G9326 1.08467465805627 3.94575822324251 2.46802515991189e-07 2.23703949198301e-06
ZT3D7_G2604 -1.21656363457816 3.62173421070785 2.52016049980767e-07 2.28153660707226e-06
ZT3D7_G4803 1.34960497993905 3.43882021638792 2.55525987508192e-07 2.3105220776374e-06
ZT3D7_G5555 1.11512348937958 4.58234155543086 2.60073508691706e-07 2.34880845922052e-06
ZT3D7_G10864 -1.21017303409728 3.59530161061426 2.67626491859701e-07 2.41411333691976e-06
ZT3D7_G5955 -1.03539148559298 4.20486704555243 2.68457202272806e-07 2.41869613970787e-06
ZT3D7_G6672 -1.10713572588177 9.20913337476431 2.71521814018597e-07 2.44337036960793e-06
ZT3D7_G9626 0.919002700748632 8.08149861830228 2.80410125062494e-07 2.52032889384707e-06
ZT3D7_G5245 1.11270867954381 4.26266004385602 2.99767036554028e-07 2.68810973960512e-06
ZT3D7_G6395 0.880983263909147 5.44084947768191 2.99794522720102e-07 2.68810973960512e-06
ZT3D7_G2655 -0.915142270736402 4.90368847674881 3.0129296265694e-07 2.69831785911162e-06
ZT3D7_G11434 -1.33246727233216 3.88309723020568 3.08144589899545e-07 2.75638645093913e-06
ZT3D7_G8603 1.03586836532294 6.3838800146149 3.13874249096266e-07 2.80429245676473e-06
ZT3D7_G3773 2.17751004047573 2.58580022191759 3.21593654703358e-07 2.86984051863853e-06
ZT3D7_G2203 -1.0301326890644 5.2710502596498 3.23272501855465e-07 2.8813920022694e-06
ZT3D7_G9545 1.06761068584405 4.21032764150463 3.2569836654465e-07 2.89956645560415e-06
ZT3D7_G4813 -1.20102571831727 3.45523695484456 3.29564074701796e-07 2.93050095369474e-06
ZT3D7_G1645 1.01444238070298 4.97591772887501 3.34925799028576e-07 2.97464903971352e-06
ZT3D7_G1375 -0.944420293949821 8.64097986663535 3.36790619805571e-07 2.98767158113912e-06
ZT3D7_G2039 1.14825523330651 3.2183375552598 3.40079804960194e-07 3.01328394560475e-06
ZT3D7_G8539 1.21713051314422 4.2965993969749 3.47536248569808e-07 3.07571631555995e-06
ZT3D7_G2908 -1.17246315639823 4.27513671773342 3.48311415326631e-07 3.07894147321749e-06
ZT3D7_G8599 1.1911160084776 3.38444358188347 3.55997327325964e-07 3.1431754601124e-06
ZT3D7_G2065 0.893967801560559 5.15778368438368 3.56905474861098e-07 3.14748639948093e-06
ZT3D7_G2533 -1.68923686335656 3.00636347911086 3.63071013872004e-07 3.19809673323683e-06
ZT3D7_G1123 1.37793442031411 2.96016575660112 3.77760035923828e-07 3.32357890761152e-06
ZT3D7_G4783 1.26246296556143 4.09079886592784 3.81571730271747e-07 3.35317900365418e-06
ZT3D7_G1472 0.888494909482652 4.98054192109265 3.8509149734789e-07 3.38014738187328e-06
ZT3D7_G2589 -0.946449105244912 4.83067772780933 3.88613599864412e-07 3.4070731515598e-06
ZT3D7_G76 -1.18792334275348 5.74477610593787 3.89230507495127e-07 3.40849519180312e-06
ZT3D7_G9510 1.22360325975065 3.35306266245471 3.99560703253371e-07 3.49487401585445e-06
ZT3D7_G192 1.11775420366512 6.29522876696999 4.03946737987841e-07 3.52911975286347e-06
ZT3D7_G9291 1.20518411086844 3.0226774517281 4.10575188142577e-07 3.58285402830821e-06
ZT3D7_G7838 -0.99730714922996 12.7326374170412 4.12665398381363e-07 3.59690677472872e-06
ZT3D7_G7149 0.852858719932582 9.02946026661598 4.13797356628729e-07 3.60258418732747e-06
ZT3D7_G2418 0.87854751804006 7.90742180268749 4.16133136624873e-07 3.61871692823672e-06
ZT3D7_G1418 1.48291732159587 5.12910718147224 4.25945203419957e-07 3.69975115276477e-06
ZT3D7_G10223 0.910087577951714 4.68915655876281 4.26506076299327e-07 3.70033512493027e-06
ZT3D7_G5940 0.981978622580094 4.21751398444615 4.41406925795882e-07 3.82518649221495e-06
ZT3D7_G5952 1.17414308416235 3.0653736136692 4.5013565432682e-07 3.89632432428851e-06
ZT3D7_G4853 1.06352561629834 8.52161836637341 4.53898078911882e-07 3.92435986104206e-06
ZT3D7_G872 -0.914763455357488 4.53044290889229 4.55003868486666e-07 3.9293882467466e-06
ZT3D7_G3385 1.77473792781213 3.2512048078103 4.59212118109557e-07 3.96116690143756e-06
ZT3D7_G7296 0.911653682791926 4.60451351112947 5.24852453503814e-07 4.52217700168344e-06
ZT3D7_G8993 -2.11175170255384 4.28190001466608 5.30749475097195e-07 4.56773601071019e-06
ZT3D7_G1245 -0.858847951236091 5.33230972595304 5.38929309112483e-07 4.63281433613208e-06
ZT3D7_G7378 1.11384722746736 4.9830420904561 5.53380597943333e-07 4.75159331292465e-06
ZT3D7_G9839 -1.21037696095992 3.245076995795 5.64305656106667e-07 4.83985720615055e-06
ZT3D7_G10235 1.00572767144291 4.13274880399926 5.65780877919401e-07 4.84696395529581e-06
ZT3D7_G6985 -1.49869817129636 4.77033467891742 5.71372202383908e-07 4.88927628889244e-06
ZT3D7_G2330 -1.0653092788287 3.7390149272016 5.88041859863416e-07 5.02618219103326e-06
ZT3D7_G5865 0.994245850421121 5.04885560163508 6.00520871091896e-07 5.12267439837011e-06
ZT3D7_G11449 -1.28622940720485 5.39314026659671 6.00697811655193e-07 5.12267439837011e-06
ZT3D7_G9671 1.46012801747461 5.83579733040582 6.07725763068782e-07 5.17671854541317e-06
ZT3D7_G5367 -0.985812729399136 5.67389245231413 6.34648979586273e-07 5.39991912710408e-06
