genes logFC logCPM PValue FDR
ZT3D7_G6449 -2.9453011865278 5.04148585788097 5.61532830563627e-08 1.73995527427836e-06
ZT3D7_G2254 -2.62906901318147 6.82203851873676 6.14345758122591e-08 1.89687393444353e-06
ZT3D7_G9651 -5.0536950179769 13.1662794229103 6.54010644040049e-08 2.01223415761336e-06
ZT3D7_G11287 -2.2936645454018 6.07592556958762 6.78352001523001e-08 2.07980343484491e-06
ZT3D7_G2954 11.3778793594398 5.54526246208785 6.90253300506108e-08 2.10889277616167e-06
ZT3D7_G5681 -3.75735796262314 8.56223635222462 7.22085729688348e-08 2.19846170941352e-06
ZT3D7_G1405 3.70687667120884 9.13036218187473 7.35179794919181e-08 2.23055591944577e-06
ZT3D7_G1355 2.76538118677167 7.33077533414051 7.42111575878546e-08 2.24379617647984e-06
ZT3D7_G11476 -3.97217231008 3.32142412702825 7.63495620285402e-08 2.30049128622546e-06
ZT3D7_G7184 2.85858334781707 6.96347444803343 7.83829242731756e-08 2.35364258521996e-06
ZT3D7_G7646 -2.96556855445472 6.14756779284418 8.01167242713462e-08 2.3974655365857e-06
ZT3D7_G3181 3.32271510270358 7.33277757335967 8.13100670291138e-08 2.42487155529145e-06
ZT3D7_G2814 -2.41784857634885 6.0692758147095 8.44388322500718e-08 2.50961400068411e-06
ZT3D7_G8731 -2.53625342061237 6.75687115796208 8.68556932773976e-08 2.57269507748441e-06
ZT3D7_G7053 3.58967111413816 5.48966178787801 8.75453536494986e-08 2.58436250063959e-06
ZT3D7_G3237 5.77687432653735 5.94151244530637 8.87784385901751e-08 2.61193938182138e-06
ZT3D7_G3046 -2.48488382623109 7.59172602091959 8.91272990012637e-08 2.61340382105048e-06
ZT3D7_G4234 -2.87040455005057 4.68656380224201 9.12728930229596e-08 2.66736635195525e-06
ZT3D7_G7158 -4.20084190098344 2.71496964898389 9.24018186172327e-08 2.69135697025793e-06
ZT3D7_G9496 -4.05223349616114 8.17564057074531 9.30055730397217e-08 2.69994251568468e-06
ZT3D7_G2049 -2.94784754649515 7.78020607693087 9.58701685533277e-08 2.77388587026152e-06
ZT3D7_G2548 -2.46584474375455 6.93067152637834 9.69492431212031e-08 2.79584979007615e-06
ZT3D7_G5112 -4.41248583871797 2.61418168707331 1.01109362221917e-07 2.90622897070761e-06
ZT3D7_G11182 -4.13785876320037 10.1087917730095 1.01855509876482e-07 2.91279523660751e-06
ZT3D7_G6288 -4.19283469003014 7.64261098614518 1.02021948431714e-07 2.91279523660751e-06
ZT3D7_G1335 4.94649787727626 6.5535060207584 1.0233785049651e-07 2.91279523660751e-06
ZT3D7_G5484 -2.49515647612885 6.44821340972228 1.04782505770608e-07 2.97269329682977e-06
ZT3D7_G909 -2.1954793060617 6.47579426618452 1.07167832898817e-07 3.03052596721639e-06
ZT3D7_G5700 3.56208889856081 5.79769478656271 1.10002122691626e-07 3.10064047767557e-06
ZT3D7_G4047 -3.34784634468861 4.10802442266672 1.14508669098809e-07 3.2172885870913e-06
ZT3D7_G1853 -3.43541636071509 5.51775838841663 1.2045934450816e-07 3.37363382151379e-06
ZT3D7_G334 -3.06465348044331 5.79276772878997 1.23437833884223e-07 3.43509281338831e-06
ZT3D7_G5556 3.89550848300421 5.24626402363942 1.23440048455474e-07 3.43509281338831e-06
ZT3D7_G296 4.71117394524516 8.41474661987636 1.24838977615709e-07 3.46299360763831e-06
ZT3D7_G1571 2.81239033190321 7.33613632939958 1.31028115209536e-07 3.6231761731042e-06
ZT3D7_G10001 10.3156377410966 4.6278816830969 1.33361709990758e-07 3.67607136245818e-06
ZT3D7_G5787 -2.90577623223521 4.36493943991172 1.34706067061738e-07 3.70145161630651e-06
ZT3D7_G5066 10.3305750935002 4.64030345086069 1.43415634356532e-07 3.91917308778566e-06
ZT3D7_G11139 4.44845892269904 4.84434980791251 1.43526595112315e-07 3.91917308778566e-06
ZT3D7_G8505 10.261762956338 4.58614740564494 1.44620484710302e-07 3.93674079563433e-06
ZT3D7_G2280 -4.56467121228019 2.58694431175442 1.48881695859663e-07 4.04014987087494e-06
ZT3D7_G11726 4.70295159817908 5.0982874276838 1.49409979709221e-07 4.04193313529156e-06
ZT3D7_G6603 -3.33219958543224 5.0071678263579 1.51261781644845e-07 4.07939953090325e-06
ZT3D7_G10667 4.40907449547611 4.81092607053058 1.55383128890461e-07 4.17765470844569e-06
ZT3D7_G9153 10.1377938602427 4.47840704264608 1.61041036683958e-07 4.31649257222215e-06
ZT3D7_G4979 4.32693570466514 7.19198155765413 1.64269480632448e-07 4.38956184026402e-06
ZT3D7_G10472 -2.99603788572733 4.37261431660098 1.65030038529308e-07 4.39644047764969e-06
ZT3D7_G7640 4.78989654466126 6.88001634361026 1.7140872376381e-07 4.55249066336829e-06
ZT3D7_G10267 4.40641742420635 7.47636775551009 1.72575706883628e-07 4.56959553560345e-06
ZT3D7_G6907 3.66855995058484 5.5926960053534 1.75360661838079e-07 4.62930955631762e-06
ZT3D7_G2167 -2.92886644126335 5.7268823608245 1.81427680554188e-07 4.77504539964608e-06
ZT3D7_G9660 3.08589973488296 6.18876067976888 1.95064690881109e-07 5.1185443511085e-06
ZT3D7_G1567 4.50501049867323 6.68596667677604 1.98652268032823e-07 5.1970764014096e-06
ZT3D7_G5163 -4.04184241215493 3.6683765649411 2.09867798338629e-07 5.47410394591922e-06
ZT3D7_G1570 3.35447976978286 7.21862103835341 2.10759947786544e-07 5.48101316594888e-06
ZT3D7_G3323 10.0057770835291 4.36651796951975 2.21166052364187e-07 5.73456666337764e-06
ZT3D7_G2453 -2.67614310828458 6.58385994130434 2.23677399693e-07 5.78252401928236e-06
ZT3D7_G6734 3.51567873406234 5.42773229085298 2.2473549097112e-07 5.7927395873323e-06
ZT3D7_G10397 -2.84820904478517 6.77487392948055 2.26357269518176e-07 5.81738182661712e-06
ZT3D7_G11509 -3.74409398071177 4.19480345039442 2.30123298046541e-07 5.89390663402772e-06
ZT3D7_G11184 3.98903481790773 6.56606076796149 2.31318990056295e-07 5.89390663402772e-06
ZT3D7_G3288 -2.92731735738305 7.71272577292657 2.31358431617247e-07 5.89390663402772e-06
ZT3D7_G4587 -3.12271728313436 6.7818904353056 2.33904348910814e-07 5.93322377140343e-06
ZT3D7_G2200 -2.46983992972156 6.616301931997 2.34259807866123e-07 5.93322377140343e-06
ZT3D7_G7814 -2.62379661985025 7.85247633426943 2.42800145379894e-07 6.13175627262865e-06
ZT3D7_G6470 -4.00363937748892 6.57114990669884 2.5182576225483e-07 6.34136458381182e-06
ZT3D7_G9729 -2.11650741892198 5.89729282405645 2.62424879895459e-07 6.58142765402165e-06
ZT3D7_G7606 2.78672550435949 6.70486683640502 2.62984943822004e-07 6.58142765402165e-06
ZT3D7_G2299 -3.57189987396558 9.00728027998155 2.63618640296129e-07 6.58142765402165e-06
ZT3D7_G4879 -2.95826097200461 8.72703248306904 2.74134571881397e-07 6.82446692051182e-06
ZT3D7_G245 -3.52635038074454 9.80489701189554 2.96544052113817e-07 7.36136911184811e-06
ZT3D7_G10163 3.54445331086443 8.04954434599448 3.03091226278252e-07 7.5025811196016e-06
ZT3D7_G7938 -7.13402565229881 2.26684472476927 3.07377307805266e-07 7.58718337740794e-06
ZT3D7_G704 10.2880032816527 4.61071335883154 3.14546739246173e-07 7.7422800212199e-06
ZT3D7_G9050 3.04014275378845 9.28735824243371 3.18293676342323e-07 7.8125004041551e-06
ZT3D7_G4346 10.5978460361253 4.87775796036425 3.27386375329395e-07 8.01317128187186e-06
ZT3D7_G523 -2.27121811113695 5.86654834074368 3.42249926801445e-07 8.35357502902522e-06
ZT3D7_G11511 -3.53368781527974 7.48592737739952 3.58333088129731e-07 8.72176747653924e-06
ZT3D7_G6340 -2.83478525871263 4.8675005582972 3.62432433808129e-07 8.79704057393175e-06
ZT3D7_G2687 -2.71857618695884 5.46135908403785 3.7109454596215e-07 8.98233834520018e-06
ZT3D7_G11244 -2.92386081477234 4.17916908758462 3.72408041295325e-07 8.98923056585234e-06
ZT3D7_G3321 9.94187860499817 4.31215463333153 3.75299170969794e-07 9.03406103563101e-06
ZT3D7_G10906 4.97827117134842 7.32722214390401 3.78971709254316e-07 9.09740328424235e-06
ZT3D7_G10753 4.03422471019513 7.35691394326944 3.82205784537621e-07 9.14990176791709e-06
ZT3D7_G3310 -2.10841761203289 5.87669410860705 3.99247987845379e-07 9.5317729994342e-06
ZT3D7_G6346 -3.04118727817992 5.3558758690802 4.03450223048647e-07 9.6058529945479e-06
ZT3D7_G10879 -3.35820259094646 3.41183279157255 4.29585016765459e-07 1.02003094470016e-05
ZT3D7_G9730 -2.8474536847424 4.09874692823043 4.30768909053886e-07 1.02007011580294e-05
ZT3D7_G8671 3.13210734192586 7.8478637467396 4.46208192056089e-07 1.05377491410435e-05
ZT3D7_G5962 3.20474039861775 6.60325716003906 4.72189547207653e-07 1.11212729474406e-05
ZT3D7_G8422 3.06876696252889 6.81290209371389 4.79337394152665e-07 1.12592745970591e-05
ZT3D7_G1245 -2.20005705080358 6.33677734408493 4.83825477878293e-07 1.13243181445837e-05
ZT3D7_G10271 -4.12007252966253 6.73508115136181 4.84698441986072e-07 1.13243181445837e-05
ZT3D7_G1503 -2.90210954993438 3.96970764054257 4.9417022016749e-07 1.15148250235294e-05
ZT3D7_G10544 10.0088053410902 4.36918975478417 4.95755805447097e-07 1.15210484787147e-05
ZT3D7_G7140 10.0101587192199 4.3707633026663 5.16036483487609e-07 1.19605485217897e-05
ZT3D7_G3975 3.26779855193101 5.61749949735034 5.41895331577519e-07 1.25202547683413e-05
ZT3D7_G4338 -2.6865603639153 11.2617241709477 5.43095876374323e-07 1.25202547683413e-05
ZT3D7_G1916 -4.41098557642709 11.0420782578704 5.47121989330022e-07 1.25202547683413e-05
ZT3D7_G2375 4.36228461046219 4.76976384141985 5.47199618655559e-07 1.25202547683413e-05
ZT3D7_G8390 -4.22837987756987 7.91019737079548 5.47349201362597e-07 1.25202547683413e-05
ZT3D7_G8579 -3.11673443625376 4.61909231615796 5.48873663295989e-07 1.25223448299748e-05
ZT3D7_G2813 -2.05653044464596 6.40025613575315 5.79802777670149e-07 1.31644814288778e-05
ZT3D7_G3734 -2.57013742515281 6.62217014879527 5.80837089377678e-07 1.31644814288778e-05
ZT3D7_G2044 2.74265820637271 7.52060580690731 5.81539234555598e-07 1.31644814288778e-05
ZT3D7_G1115 -2.57339305392705 8.03826876039613 5.86673362626864e-07 1.32463871902675e-05
ZT3D7_G7093 10.0585259771236 4.41026280235016 6.06608359998561e-07 1.36611954888336e-05
ZT3D7_G7519 -2.90369700443668 6.90962298353913 6.09236946983076e-07 1.36851219607664e-05
ZT3D7_G9062 -2.15653138201218 6.55962888140946 6.59289618789843e-07 1.47674719109656e-05
ZT3D7_G3744 -2.87172240667968 4.40231757166928 6.62458023425193e-07 1.47674719109656e-05
ZT3D7_G3519 -3.78171608353327 8.0818709254656 6.62491301109923e-07 1.47674719109656e-05
ZT3D7_G8120 2.98198931708923 7.63957699169105 6.73313484091612e-07 1.49705171093957e-05
ZT3D7_G7521 -2.75838953576788 4.45578713915352 6.8211166044733e-07 1.51276438806822e-05
ZT3D7_G17 -2.66822047863282 9.18003363302129 6.93070700850444e-07 1.53317766684334e-05
ZT3D7_G612 3.83947089333636 7.58194418290071 7.57154593142424e-07 1.67071132193902e-05
ZT3D7_G5714 -2.15596851346342 6.19047816171878 7.71364734185332e-07 1.69777960889457e-05
ZT3D7_G11006 9.90269262241923 4.27821850818635 7.79627297783054e-07 1.71165410251968e-05
ZT3D7_G3716 -2.5932745065511 6.68093859931088 7.98832725247439e-07 1.74942364742158e-05
ZT3D7_G4672 3.15174097496501 6.77058239971682 8.30660243070117e-07 1.81457730098667e-05
ZT3D7_G5882 -3.26364331712645 10.8745902136965 8.4045916150468e-07 1.8314045269895e-05
ZT3D7_G2905 -2.95243889527683 4.75403185051387 8.50370078089445e-07 1.84839147819542e-05
ZT3D7_G4474 -4.48475423202511 10.1025705096985 8.76079516733517e-07 1.89954908615818e-05
ZT3D7_G1568 -3.22874420650846 5.73829930695725 8.84607546300646e-07 1.91329226227105e-05
ZT3D7_G11398 3.68487099108187 6.91146062018905 8.98639713184332e-07 1.93884291698881e-05
ZT3D7_G7141 3.95670219589768 7.19319483033233 9.06756953835881e-07 1.95153750310786e-05
ZT3D7_G2346 2.62786317198982 5.92487062803249 9.72241047462879e-07 2.08733225374217e-05
ZT3D7_G782 -2.85736287126069 3.91339914190678 9.74661704182275e-07 2.08740048312371e-05
ZT3D7_G6139 -2.37703034652872 4.78801482106966 9.81609596700502e-07 2.0971405026819e-05
ZT3D7_G9352 -2.46703417526767 9.7225067806191 9.8445283256775e-07 2.09808508560415e-05
ZT3D7_G6468 4.08788765680085 5.34710751108423 9.9194865635276e-07 2.10891663241129e-05
ZT3D7_G7782 -3.0465631852757 8.61496097176927 1.02732214597935e-06 2.17882060960377e-05
ZT3D7_G10969 -5.69311946746004 1.22029951832517 1.03561771381706e-06 2.19109626715097e-05
ZT3D7_G10681 9.89507752590577 4.27256561253898 1.04322485439584e-06 2.20185960814273e-05
ZT3D7_G264 -2.6824467204838 6.01941805692378 1.05896071230228e-06 2.22968643472225e-05
ZT3D7_G8234 9.88344842681654 4.26226207904754 1.10672361005798e-06 2.32465165978043e-05
ZT3D7_G6543 4.3931225737683 6.65797662300576 1.121175777187e-06 2.34936065732855e-05
ZT3D7_G1587 -2.63793878784065 6.39870539943622 1.14621764586591e-06 2.39608846640582e-05
ZT3D7_G689 10.2672345501413 4.59571172585193 1.16034046819099e-06 2.41982219834196e-05
ZT3D7_G11439 4.80420305163466 7.20810542075903 1.17747788969694e-06 2.44971471432664e-05
ZT3D7_G5598 9.81508224504542 4.20448795631856 1.24283056527244e-06 2.57953764355121e-05
ZT3D7_G7318 -2.50416683209618 7.32757124786089 1.27776154705277e-06 2.64575364885003e-05
ZT3D7_G9591 -3.52907440473818 10.1006088489813 1.29420527159618e-06 2.67346705985992e-05
ZT3D7_G3884 -2.14531194054092 6.75767010029339 1.30506052062845e-06 2.68879576712374e-05
ZT3D7_G9598 -2.73436229472434 5.52844204589701 1.30778004237536e-06 2.68879576712374e-05
ZT3D7_G1801 -3.09693029750095 6.84901089629822 1.41372117979798e-06 2.89978771574526e-05
ZT3D7_G8871 4.16220682185143 5.51022927056174 1.41812767767929e-06 2.902013968984e-05
ZT3D7_G5297 -3.52401367714143 8.18912383341211 1.42675382195732e-06 2.91284460193062e-05
ZT3D7_G3524 -2.63362481130128 4.44797924247911 1.45651558140164e-06 2.96667439400642e-05
ZT3D7_G3962 -3.06178197614096 4.22763209975554 1.49277808696023e-06 3.03346393578104e-05
ZT3D7_G200 -2.73015262471612 7.33374427907208 1.52951790085286e-06 3.10091123379404e-05
ZT3D7_G11544 9.99193145261821 4.3585659242117 1.53845412983702e-06 3.1118083765083e-05
ZT3D7_G11193 -4.31741018377621 10.0749143680399 1.57128209072137e-06 3.17086903203772e-05
ZT3D7_G2138 -2.80386168227243 6.4740061013104 1.60331252791637e-06 3.22805181311825e-05
ZT3D7_G3987 -2.0089517098773 5.47992199290815 1.72433594656025e-06 3.46373505771115e-05
ZT3D7_G9977 9.90429945673457 4.28328608183714 1.74494550937503e-06 3.49709492222913e-05
ZT3D7_G5683 -3.40774906409146 4.13474098058484 1.75132524219669e-06 3.50095173448495e-05
ZT3D7_G11364 -2.95851195302942 3.85491815464248 1.75488310792448e-06 3.50095173448495e-05
ZT3D7_G6542 4.03143038237748 7.99080172512634 1.78777896827944e-06 3.55845390087146e-05
ZT3D7_G194 2.48632858466957 7.7545884070575 1.82343352171801e-06 3.62117320744817e-05
ZT3D7_G1343 -3.16420499562093 7.865931185177 1.84080765714805e-06 3.64738714470742e-05
ZT3D7_G7822 -2.19525239861057 7.67748630926351 1.89951937337668e-06 3.75520368429082e-05
ZT3D7_G8156 9.84386646990761 4.23107104036326 1.93982059665527e-06 3.81349263989168e-05
ZT3D7_G1548 -3.27573668599687 3.2053196148777 1.94138923878081e-06 3.81349263989168e-05
ZT3D7_G3401 3.38406535018177 6.68877248422659 1.94209684682055e-06 3.81349263989168e-05
ZT3D7_G881 -2.95858733903535 5.07291541158646 1.95969725599555e-06 3.83942480333837e-05
ZT3D7_G10594 2.92813518628384 6.0340635179886 1.99493517272104e-06 3.89971891258085e-05
ZT3D7_G6906 9.73513234719827 4.13626856274633 2.01790410367728e-06 3.93581385221697e-05
ZT3D7_G4607 11.7426109945182 5.86357389870948 2.06031531877987e-06 4.0095846894206e-05
ZT3D7_G2816 -3.4210873049843 3.53981160971505 2.07859813213726e-06 4.03617566191453e-05
ZT3D7_G1239 -2.07092983747287 5.53880536020021 2.14538556591189e-06 4.15662507204836e-05
ZT3D7_G4953 3.54669599890965 6.76614543135414 2.1647431504431e-06 4.18485080720614e-05
ZT3D7_G11312 3.83295774886756 5.73228390574445 2.19639065125055e-06 4.23665817011641e-05
ZT3D7_G773 3.02984468983579 8.15823925978193 2.40868215105592e-06 4.62812658715471e-05
ZT3D7_G6509 -3.03400829564112 4.23193179619673 2.40993087337536e-06 4.62812658715471e-05
ZT3D7_G8565 -2.97408641105451 3.74998836998554 2.46545267351361e-06 4.72436961867586e-05
ZT3D7_G5785 -2.59058932877722 6.80163287153279 2.53417671031241e-06 4.84543459402841e-05
ZT3D7_G7792 -3.28639518274652 4.66163580958565 2.5692143990551e-06 4.90170205653788e-05
ZT3D7_G7046 9.79289448901921 4.18626612425944 2.592303923908e-06 4.93497858106931e-05
ZT3D7_G3190 -3.08664614054152 3.94573988553337 2.71176398277886e-06 5.15117253946124e-05
ZT3D7_G2421 -2.27759776542323 6.78406971820068 2.76209522223884e-06 5.22670676159914e-05
ZT3D7_G11526 9.73553485842684 4.13656835801278 2.76349110077684e-06 5.22670676159914e-05
ZT3D7_G11019 3.45887959814092 5.40862969924893 2.87032045297423e-06 5.41703242291335e-05
ZT3D7_G7241 9.74839744334895 4.14814566768505 2.92019487288769e-06 5.49928077570961e-05
ZT3D7_G3344 10.8229440939278 5.07481541100585 2.97617708078326e-06 5.59265275954497e-05
ZT3D7_G7883 -3.59524312096129 10.1690278031101 3.03618240556828e-06 5.6931677810849e-05
ZT3D7_G8133 -3.60132057312417 5.46653299017589 3.05656155178176e-06 5.71910810267002e-05
ZT3D7_G1623 -2.48991090510085 6.77760052443916 3.08807255509705e-06 5.76572179197395e-05
ZT3D7_G11411 3.43136685477766 4.8229577496575 3.13360711694101e-06 5.83826417650972e-05
ZT3D7_G11368 -3.51374920210411 7.13352501213877 3.20219788535725e-06 5.95336279196843e-05
ZT3D7_G2862 -2.34518029993547 5.59451735066416 3.23330503848557e-06 5.99843299921166e-05
ZT3D7_G7180 -3.4082685976273 10.0897293630456 3.25699965916888e-06 6.02958962326646e-05
ZT3D7_G760 -2.94848933763698 3.78793520606626 3.26846086935208e-06 6.03801502672273e-05
ZT3D7_G9571 -3.1340100531055 6.53643695937434 3.33799950918178e-06 6.15346829350852e-05
ZT3D7_G4897 2.67238884570827 7.63420328754155 3.35039185231764e-06 6.16331031695822e-05
ZT3D7_G3387 3.55073458407864 5.45488126683984 3.3838743873694e-06 6.21182655395669e-05
ZT3D7_G8227 -2.79656104526994 4.86653490201092 3.45527908726514e-06 6.32960768648277e-05
ZT3D7_G5366 -2.4164975034791 5.52705710474749 3.46556614950061e-06 6.33517092350133e-05
ZT3D7_G10084 9.85387749907059 4.24100557818001 3.50217081717081e-06 6.38871995833791e-05
ZT3D7_G1218 -2.28973880375131 5.05079671456613 3.68321540806229e-06 6.70498671576005e-05
ZT3D7_G8855 9.81825346880844 4.21005400785049 3.71659777593307e-06 6.75169051270335e-05
ZT3D7_G267 -2.96489111564228 5.99906507840462 3.7354931012622e-06 6.77193749353302e-05
ZT3D7_G7601 3.73322202287098 5.53735448053915 3.75195002337996e-06 6.77545706972574e-05
ZT3D7_G7480 -3.2081114169563 3.55850516554512 3.7529425746707e-06 6.77545706972574e-05
ZT3D7_G9734 9.65453204315285 4.06747511630979 3.78390891360744e-06 6.81727754373233e-05
ZT3D7_G7209 -1.92041749299048 5.64429476039494 3.82191275931372e-06 6.87157894874142e-05
ZT3D7_G3016 -2.1108871253511 8.10287512843437 3.87145610453338e-06 6.93633324739353e-05
ZT3D7_G9244 -2.75922807070866 7.55043391407015 3.87380478911426e-06 6.93633324739353e-05
ZT3D7_G6675 -1.94325846665125 6.58992680766779 3.88219199943822e-06 6.93713572414952e-05
ZT3D7_G9080 -2.50221978869951 5.19916741511611 4.17296465042287e-06 7.4415030847745e-05
ZT3D7_G11486 -3.75294188703404 2.4381954285558 4.23780243149391e-06 7.54173475486636e-05
ZT3D7_G11431 9.69409739374336 4.10091448014462 4.37739146089045e-06 7.77431841163836e-05
ZT3D7_G2533 -2.63538812957033 4.15337935667106 4.39590853312201e-06 7.79136891732659e-05
ZT3D7_G9776 -2.28344597403851 6.83513398380025 4.48773371167497e-06 7.92255076353884e-05
ZT3D7_G1598 -2.60745578737974 5.63179497166981 4.48805519335286e-06 7.92255076353884e-05
ZT3D7_G10141 9.59869359255399 4.02042512559716 4.53790818968244e-06 7.97324401424251e-05
ZT3D7_G5198 -2.9185890387143 7.20837983368815 4.54125453028523e-06 7.97324401424251e-05
ZT3D7_G2187 4.31180300222797 4.72491918492203 4.54414685178848e-06 7.97324401424251e-05
ZT3D7_G4617 -4.49990971507076 10.7341393625581 4.57827618788987e-06 8.01702952500634e-05
ZT3D7_G5245 9.61245627792424 4.03224059273573 4.65228545194039e-06 8.13033405581102e-05
ZT3D7_G4721 -2.11204867140879 6.13996410360564 4.69107767353526e-06 8.18176381464095e-05
ZT3D7_G9350 -2.40181454343256 6.65913242322889 4.85554507373339e-06 8.44847495555931e-05
ZT3D7_G2815 -4.04676335599541 11.0582195152073 4.86333589224804e-06 8.44847495555931e-05
ZT3D7_G7789 2.29422341909356 6.87338764048722 4.87835907003486e-06 8.45775824483425e-05
ZT3D7_G10576 2.97657697390264 8.00083020327777 5.01724661971763e-06 8.68132692338468e-05
ZT3D7_G9375 -1.8890356657129 5.82869758970101 5.27292342779582e-06 9.10569267037152e-05
ZT3D7_G9060 9.72252785743018 4.12324273865104 5.32216971122788e-06 9.17260728534698e-05
ZT3D7_G7266 -3.36587718472321 2.9053455595242 5.38412260088087e-06 9.26111482017659e-05
ZT3D7_G3223 -3.23366103828155 4.99399614169508 5.51486890456662e-06 9.46737219805563e-05
ZT3D7_G2753 -2.42661763420138 6.00778946014474 5.63075411771195e-06 9.6473587216798e-05
ZT3D7_G5045 3.56298772233619 9.25131232276942 5.65268286974362e-06 9.66597708724457e-05
ZT3D7_G8989 -2.45081633504908 4.5654668751884 5.93753161236463e-06 0.000101332326618832
ZT3D7_G11487 -4.35352608514383 10.6980600765201 5.98808092938159e-06 0.000101995811229895
ZT3D7_G7120 10.3047557491547 4.63373649786081 6.17604569203095e-06 0.000104992776764526
ZT3D7_G619 4.30343637532328 4.75385124844678 6.28973101462217e-06 0.000106717805059745
ZT3D7_G6321 -2.88615614096777 4.14043546348639 6.4635988612889e-06 0.000109266815341965
ZT3D7_G9257 2.29279136737471 6.69571393149789 6.46497408237538e-06 0.000109266815341965
ZT3D7_G450 -2.45689803627771 4.84193733594364 6.64223033963291e-06 0.000112045962756201
ZT3D7_G763 4.31827716670119 4.77810510903167 6.69220409502678e-06 0.000112533899062658
ZT3D7_G3191 -3.01774816271298 5.20543961509469 6.69691319667913e-06 0.000112533899062658
ZT3D7_G4824 2.59181221611059 7.25899954769105 6.79915634691854e-06 0.000113881373008124
ZT3D7_G9755 -2.27027418979656 5.44050073710034 6.80316739645694e-06 0.000113881373008124
ZT3D7_G10530 -2.83714156031613 6.67782316088045 7.08649043005406e-06 0.000118397233991993
ZT3D7_G1717 -3.68409986033279 8.87532381360632 7.24115525670026e-06 0.000120750409605051
ZT3D7_G6892 -3.20825578226539 9.71739260590353 7.28243456402247e-06 0.000121207453753197
ZT3D7_G8954 2.22372858987335 6.21369165160422 7.37910699745346e-06 0.000122582959969103
ZT3D7_G8349 -2.44850098981999 4.84071316519176 7.42608620037741e-06 0.000123129300225612
ZT3D7_G181 -4.39038677781056 1.4747099244093 7.5205553457066e-06 0.000124459493581031
ZT3D7_G2005 2.30063127747444 6.08626994207018 7.64201324320475e-06 0.000126230456935961
ZT3D7_G3693 -3.09536035922525 3.3834885279151 7.80981809375277e-06 0.00012875885000606
ZT3D7_G2249 -3.9070406792634 10.3707182493821 7.92258746677382e-06 0.00013037207021595
ZT3D7_G1549 2.06494381527398 10.6826486915781 7.9596150473992e-06 0.00013073518098529
ZT3D7_G4533 9.54135738242764 3.97104948771403 8.05553643015728e-06 0.000132062434008845
ZT3D7_G7315 -2.40933126560995 8.79300460499107 8.16217326435566e-06 0.0001335600561497
ZT3D7_G726 -2.6310731257799 3.91433990732077 8.18091896389534e-06 0.000133616579264519
ZT3D7_G3417 9.56933216157385 3.9957754819937 8.2582913966066e-06 0.00013462863847677
ZT3D7_G3874 2.50390920761899 5.64021340826357 8.32493932466929e-06 0.000135462420519479
ZT3D7_G8627 -3.13047236557696 3.24903517603925 8.5756287321475e-06 0.00013928223766079
ZT3D7_G2439 3.26462900041541 7.13832333290445 8.76269215888675e-06 0.000142056408319763
ZT3D7_G9680 2.9804595097385 7.44123315724001 8.80843453811516e-06 0.000142533520359352
ZT3D7_G2086 -5.06622495039535 12.031228995925 8.93006792553892e-06 0.000144234627603251
ZT3D7_G1201 -2.2172104548988 5.1372500178107 8.99223434088611e-06 0.000144970744779821
ZT3D7_G7006 2.7550405138831 5.60624140065909 9.01636543102286e-06 0.0001450920831239
ZT3D7_G10015 9.42944545487225 3.87630514125276 9.35199123182379e-06 0.00015021635916117
ZT3D7_G1719 -2.07219955686125 6.82157715305015 9.55275972266448e-06 0.000153159659553472
ZT3D7_G1400 3.21214963968367 6.00681691783163 9.582141162818e-06 0.000153349358023267
ZT3D7_G7066 -2.08780904922222 5.50122565147214 9.60215445345996e-06 0.000153388712274832
ZT3D7_G9358 -2.49317997490953 4.49633318971309 9.66261390097011e-06 0.000154072847201965
ZT3D7_G6541 3.77815382441521 8.2401449025265 9.77097492202033e-06 0.000155516901400025
ZT3D7_G3216 -1.91000809243942 6.16616484537418 9.86064629089203e-06 0.000156658776890572
ZT3D7_G10053 2.7248443426685 5.37496779355361 1.0071706596676e-05 0.000159721546718248
ZT3D7_G5898 -2.70086206326806 4.40705507089621 1.02603996346357e-05 0.000162419152187404
ZT3D7_G6159 -3.52943197241184 3.40739914101829 1.03199144156967e-05 0.000163012120522081
ZT3D7_G7798 3.63747055728109 5.98725209492752 1.03351699209468e-05 0.000163012120522081
ZT3D7_G9021 -3.83672388877623 4.90320777896358 1.03780505004766e-05 0.00016339352301471
ZT3D7_G8503 -3.431699988986 3.49164499343825 1.04581805566537e-05 0.000164358959899353
ZT3D7_G11435 5.26347725866788 5.57661193795126 1.10369498360415e-05 0.000173143388989822
ZT3D7_G402 -2.50232830415121 3.90719647848567 1.12305440192411e-05 0.000175864683942882
ZT3D7_G3215 -1.87270911943313 5.99753773105076 1.12631827855862e-05 0.000176060270448036
ZT3D7_G11235 -3.33077787525907 2.9489883576827 1.13972945184576e-05 0.000177648305351876
ZT3D7_G9652 -3.97885377922036 1.8477956052432 1.14054359467158e-05 0.000177648305351876
ZT3D7_G10176 -2.69904392116839 3.77915809502322 1.14301769032159e-05 0.000177716878612634
ZT3D7_G4298 -2.32772459485642 4.7544997599137 1.14842727090516e-05 0.000178240808049189
ZT3D7_G7892 3.57937133632061 4.9903733182302 1.17013636196439e-05 0.000181288147710015
ZT3D7_G10104 -5.13408002134285 1.0064014167709 1.18393583454536e-05 0.000183101439331989
