genes logFC logCPM PValue FDR
ZT3D7_G4608 -1.48173524138535 3.99443135082331 2.35221716653119e-11 7.79038567505723e-11
ZT3D7_G6816 0.993234276573463 4.86140276610213 2.35939896654821e-11 7.81144575879862e-11
ZT3D7_G6366 1.03149761865822 5.36605775353829 2.40628780434282e-11 7.96390649889193e-11
ZT3D7_G8736 -1.84300439284404 2.28001011625945 2.41406589070565e-11 7.98428318892876e-11
ZT3D7_G5032 -1.14510474885088 5.18149137670591 2.41412692290619e-11 7.98428318892876e-11
ZT3D7_G2006 1.33080902177632 3.59614998800496 2.53306997334837e-11 8.37474753988949e-11
ZT3D7_G6606 0.884091098194256 6.91367618880465 2.57932223160102e-11 8.52469589914932e-11
ZT3D7_G4210 -1.48072383618316 3.16372609942867 2.60895483153428e-11 8.61963079043625e-11
ZT3D7_G5567 1.07146424601415 4.43080047686114 2.61634502734165e-11 8.64103931785906e-11
ZT3D7_G11511 0.936799159447326 5.00173645946726 2.65868429832748e-11 8.77781960338242e-11
ZT3D7_G7114 -0.912853206308934 7.06341766055042 2.71639195555656e-11 8.96522685749058e-11
ZT3D7_G10120 -1.64076597108879 2.24101127077564 2.73508108144957e-11 9.02377115923508e-11
ZT3D7_G229 -1.74515902753029 2.41069934469999 2.77609869510603e-11 9.15591689157276e-11
ZT3D7_G1162 -1.11160395493217 4.8774486464115 2.77725734897295e-11 9.15655670595736e-11
ZT3D7_G4908 0.867145362170944 5.48371708367832 2.80764052135315e-11 9.25351521829308e-11
ZT3D7_G3628 1.27627684389963 6.2826578079768 2.83567010230943e-11 9.34265206911526e-11
ZT3D7_G6313 1.33639559725134 4.2203589967477 2.85829074476401e-11 9.41391247373352e-11
ZT3D7_G3960 -0.983792215515901 6.65763181331172 2.8794235219198e-11 9.48022479017091e-11
ZT3D7_G1431 -1.04998745499162 8.89071416505906 2.89224208461839e-11 9.51912686102558e-11
ZT3D7_G10181 -0.923031676566685 5.01788704306705 2.91693004699234e-11 9.59705372826734e-11
ZT3D7_G7763 -0.942435906993768 5.26733525244976 2.95242006545239e-11 9.70889142955858e-11
ZT3D7_G3007 -0.991206648329199 5.29345731066203 2.95296771566958e-11 9.70889142955858e-11
ZT3D7_G8727 1.50097388222185 3.29095562516227 2.95437643495943e-11 9.71015966780986e-11
ZT3D7_G7358 -1.05355919788223 7.96234010512763 3.03183971953353e-11 9.96130931734587e-11
ZT3D7_G5073 -1.17374433058556 4.20584205098831 3.05565245066276e-11 1.00360737237685e-10
ZT3D7_G10720 1.03810399620184 4.43970886323999 3.07507754468005e-11 1.00963805098938e-10
ZT3D7_G7649 -1.08495883721495 5.87668551667702 3.08751276592503e-11 1.0133703725505e-10
ZT3D7_G3785 1.01461444168276 5.24869494352431 3.10884078599941e-11 1.02001786175964e-10
ZT3D7_G943 0.917022514827716 5.23240774876196 3.11434702765377e-11 1.02147138861402e-10
ZT3D7_G2003 -1.08182700989293 4.17169374153009 3.24779964539974e-11 1.06487441223262e-10
ZT3D7_G5684 -1.06527788789517 4.22036174842134 3.2607352944235e-11 1.06874652674958e-10
ZT3D7_G6328 0.962444531602834 4.58252267121323 3.26734646665371e-11 1.07054375773134e-10
ZT3D7_G9334 0.928740073678468 6.05393492719003 3.31323075731042e-11 1.08520311761182e-10
ZT3D7_G4705 -0.919537493177371 7.70124324733225 3.33066064100769e-11 1.09053572971525e-10
ZT3D7_G11059 -1.39718386068997 8.07088497910306 3.38402975577131e-11 1.10762794626832e-10
ZT3D7_G1957 -1.47282396681862 3.06415643826282 3.38767479466818e-11 1.1084387849359e-10
ZT3D7_G7195 -0.927537794908652 5.15268877683454 3.41183049582159e-11 1.11595779001856e-10
ZT3D7_G11737 1.50264963821808 2.51359050851225 3.44612406894486e-11 1.12678641620477e-10
ZT3D7_G10173 -1.04920821008088 4.93782262070387 3.49657906070665e-11 1.14289009794172e-10
ZT3D7_G5151 0.939078272816104 4.56550330750428 3.5060395691045e-11 1.14558786884475e-10
ZT3D7_G10271 2.05945212424308 3.60083365603265 3.57031999497898e-11 1.16618986209017e-10
ZT3D7_G4237 1.1201457163004 4.02177488252138 3.62382557125215e-11 1.18325945381236e-10
ZT3D7_G10632 -0.988427993808411 4.72047262105487 3.63013282126862e-11 1.18491130465893e-10
ZT3D7_G6457 1.03985201267125 8.73184808278405 3.65934385041164e-11 1.19403547019963e-10
ZT3D7_G9001 1.18828364637469 4.08801938526186 3.69623470814697e-11 1.2056584140801e-10
ZT3D7_G3075 0.939552856560337 6.5260460325589 3.71843159612922e-11 1.2124820580714e-10
ZT3D7_G4298 1.04679545369305 5.8031522299722 3.76642767031407e-11 1.22771055791968e-10
ZT3D7_G5315 -0.903605791675732 5.9550914197309 3.78486025148584e-11 1.23329534868189e-10
ZT3D7_G7350 1.12415622865836 7.69882883559252 3.79823836903383e-11 1.23722987641967e-10
ZT3D7_G3568 -1.52399580062521 3.02336288688496 3.83576130440704e-11 1.24902388684157e-10
ZT3D7_G5476 -0.996849648482893 5.60228300825676 3.91817947491318e-11 1.27542385376804e-10
ZT3D7_G3180 -0.876968174343178 5.21587087941854 3.92249048764702e-11 1.27638943122199e-10
ZT3D7_G3685 -0.866781129591131 5.4175611171227 3.94689358186181e-11 1.28389012608061e-10
ZT3D7_G5613 -1.24287895506024 3.72767974648711 3.96132543213508e-11 1.2881432340468e-10
ZT3D7_G8363 1.39375080352055 4.57202369849881 4.02957133466564e-11 1.30988668180295e-10
ZT3D7_G7421 1.08909137490804 4.3558448508219 4.0586371291164e-11 1.31888338341571e-10
ZT3D7_G2912 -0.956478001803357 6.07583241436803 4.15710020636184e-11 1.35041735656354e-10
ZT3D7_G10277 -1.1508259461543 3.98510557218387 4.25690316755477e-11 1.38236486029524e-10
ZT3D7_G10007 1.18015935976469 3.3279238101724 4.32345733097058e-11 1.4034971609293e-10
ZT3D7_G4151 1.18103268681781 7.01406449513192 4.33522705392475e-11 1.40683675883261e-10
ZT3D7_G7609 1.13954169613599 7.66258216976132 4.38115183371918e-11 1.42125403983809e-10
ZT3D7_G3312 -0.961402522147398 5.86719593990244 4.4462520941955e-11 1.4418799070073e-10
ZT3D7_G6775 1.71689626005467 2.17868731110083 4.46045105668754e-11 1.44599048599994e-10
ZT3D7_G2578 0.915547436949076 5.63555456348971 4.57252538501347e-11 1.48181669356599e-10
ZT3D7_G294 1.05029228330471 4.37851709469229 4.64419162961776e-11 1.50452788219562e-10
ZT3D7_G6178 -1.57910752012905 2.54429918706678 4.7266167584613e-11 1.53070782228982e-10
ZT3D7_G8157 1.65666955858982 4.04051371486253 4.73625624946428e-11 1.53330642291661e-10
ZT3D7_G5236 0.99446023290359 5.87673994460092 4.78349177228742e-11 1.54807036831068e-10
ZT3D7_G705 -1.07776518271084 5.25564391077415 4.86835992781387e-11 1.57499906049111e-10
ZT3D7_G2597 -1.05776702239749 5.22378876746028 4.95963743064981e-11 1.6039822314047e-10
ZT3D7_G1539 -1.12959725438183 4.17484278552031 5.01834396639861e-11 1.62241556297873e-10
ZT3D7_G8265 -1.21831716311305 5.36220961085693 5.09400155674843e-11 1.64631470128213e-10
ZT3D7_G11344 1.28474157471459 3.39573998288877 5.12534828261781e-11 1.65588175284575e-10
ZT3D7_G3741 -0.913169697389495 7.42757433209196 5.1273866565124e-11 1.65597666361401e-10
ZT3D7_G3553 1.14787916840254 4.72415801260575 5.13160143066788e-11 1.65677417618706e-10
ZT3D7_G8448 -0.917096539613071 7.0805348003951 5.13553306324741e-11 1.6574797632215e-10
ZT3D7_G5434 -1.11996440737256 6.69476965551352 5.20669351415924e-11 1.67987541932017e-10
ZT3D7_G1102 0.882585800679275 7.51643820714797 5.27958387595365e-11 1.70281380056242e-10
ZT3D7_G10251 -1.13182075475004 4.86180317868598 5.47207558748008e-11 1.76429828384378e-10
ZT3D7_G1298 0.898585568366957 8.17272537681213 5.64969647603708e-11 1.82094801190302e-10
ZT3D7_G8226 -1.18487895447811 4.09170091045687 5.79258190594976e-11 1.86636753059318e-10
ZT3D7_G3938 0.954296299638937 6.15735476295636 6.02480661129329e-11 1.94053153560895e-10
ZT3D7_G4917 1.16357132210193 3.68255714526571 6.03221229816928e-11 1.9422577725313e-10
ZT3D7_G9700 1.09522819331685 4.05550871031418 6.03495561705135e-11 1.94248215385051e-10
ZT3D7_G11104 0.971495044908348 5.02737155875158 6.04268858584551e-11 1.94431186633375e-10
ZT3D7_G5911 0.871515908067451 6.52084876112791 6.07309842626484e-11 1.95343443788905e-10
ZT3D7_G5289 -0.948967787983453 5.41521297341733 6.16749852068503e-11 1.98312655685442e-10
ZT3D7_G2832 1.56047429581037 2.60503264479297 6.20868999117638e-11 1.99569540793248e-10
ZT3D7_G11402 -1.0587496166719 4.3666559643553 6.30572273711e-11 2.02619905960217e-10
ZT3D7_G6392 -0.881784503812124 7.38823099914581 6.33245853602906e-11 2.034101401827e-10
ZT3D7_G8535 -0.976348578836649 6.73664935748728 6.36561872453714e-11 2.04406133062607e-10
ZT3D7_G1217 -0.881349887560307 5.37588080467884 6.44398195804011e-11 2.06806888109985e-10
ZT3D7_G6742 1.24342723107403 3.44565358217066 6.44642001089128e-11 2.06806888109985e-10
ZT3D7_G889 -1.48681808707619 2.87951873863488 6.4469193206642e-11 2.06806888109985e-10
ZT3D7_G5612 -1.27135013437763 3.18140749806849 6.49368027360485e-11 2.08236530936004e-10
ZT3D7_G7332 0.823425926147401 5.87276184097912 6.69825972019909e-11 2.14724354151063e-10
ZT3D7_G7601 -1.77631494860945 3.34822170249027 6.95641072889624e-11 2.2292454638313e-10
ZT3D7_G6206 -1.19150487909734 5.24649242377267 6.99708595683758e-11 2.24152345265954e-10
ZT3D7_G11124 -0.848696127664008 5.87681940578419 7.09058290434486e-11 2.27070893819303e-10
ZT3D7_G3885 1.20843803807898 5.78637687721107 7.17737629491425e-11 2.2977286944798e-10
ZT3D7_G5929 -0.991981897078845 5.91897221326689 7.30107748293039e-11 2.33654172177934e-10
ZT3D7_G11101 -1.61813118283681 3.36689980912988 7.38674599670762e-11 2.36316120663124e-10
ZT3D7_G8997 1.77422584484252 2.1768377021915 7.3961059371554e-11 2.36535840820347e-10
ZT3D7_G8689 0.838060379796459 5.80680988987461 7.46925113448054e-11 2.38794650618017e-10
ZT3D7_G4800 -2.86902290474297 8.51450408304981 7.51687354073787e-11 2.4023624124136e-10
ZT3D7_G10262 1.0063744464593 4.3246848677525 7.54238593871077e-11 2.40970472333365e-10
ZT3D7_G6155 -1.20318848626619 5.07146195526715 7.60821695796089e-11 2.42991909034202e-10
ZT3D7_G9780 0.879882279847573 8.01486420062326 7.8874438926454e-11 2.51825151123411e-10
ZT3D7_G8720 -1.16306770180494 4.10231267845452 7.93751533666835e-11 2.53338586333746e-10
ZT3D7_G250 1.40129993874121 3.5687143162626 7.96042776105655e-11 2.53984471623357e-10
ZT3D7_G2460 -1.4164175285293 2.72556643877231 7.99379148900046e-11 2.54963268862878e-10
ZT3D7_G6027 -0.94099758378864 7.7851766428856 8.1651413184804e-11 2.6034101913005e-10
ZT3D7_G2545 0.837375283127104 5.49731964795036 8.27107763478985e-11 2.63630184383564e-10
ZT3D7_G1227 0.885619959500963 7.07222942386901 8.53019279870231e-11 2.71796408159804e-10
ZT3D7_G9646 -1.11609628227134 3.9955044606521 8.53300986426693e-11 2.71796408159804e-10
ZT3D7_G5461 -1.37108326324062 3.03751665946722 8.54669815593859e-11 2.72141089889866e-10
ZT3D7_G890 -1.26554364102427 3.6506801058742 8.6113788343435e-11 2.74108678388962e-10
ZT3D7_G11172 2.11584031145707 2.05525752349487 8.73491444426044e-11 2.77923988571526e-10
ZT3D7_G8356 0.938150109685536 8.6806483461216 8.7370963116038e-11 2.77923988571526e-10
ZT3D7_G613 -1.30197550763308 4.21421532415421 9.0119956885738e-11 2.86572405614548e-10
ZT3D7_G1017 0.822532972273488 5.80620208203138 9.18716003947139e-11 2.92044618535373e-10
ZT3D7_G4893 -1.28068354227401 3.75924943225987 9.59944874353695e-11 3.05048434796293e-10
ZT3D7_G7064 0.962164208701151 5.86427339832896 9.61400974194150e-11 3.05408903850431e-10
ZT3D7_G4047 0.911470510622679 4.92649916847908 9.6805053716811e-11 3.07418390725985e-10
ZT3D7_G4676 -1.09392283585395 4.96682590415547 9.79081134563951e-11 3.10817328738496e-10
ZT3D7_G1804 -0.886777632548726 6.61131970931573 9.85745619157027e-11 3.12828399098579e-10
ZT3D7_G8492 0.903247869015624 5.42493476147983 9.98171780625536e-11 3.16665994040695e-10
ZT3D7_G7807 0.894131732510192 6.70759736592795 1.00499777049362e-10 3.18724986218691e-10
ZT3D7_G5116 -1.01131303182183 4.60081174105514 1.01943830714408e-10 3.23196673727844e-10
ZT3D7_G4058 -1.58532525102752 4.87181475364557 1.04691739856125e-10 3.31797661006457e-10
ZT3D7_G4290 0.923674448593194 7.52746634951443 1.06655716613148e-10 3.37909233008011e-10
ZT3D7_G6915 1.58573804155052 3.58565349972023 1.06848565183747e-10 3.38407267508884e-10
ZT3D7_G7404 -1.22688578420962 4.92760363506651 1.06969614740116e-10 3.38677646135151e-10
ZT3D7_G11012 0.875430030502244 6.42941173794488 1.07906725637003e-10 3.41530723489974e-10
ZT3D7_G6575 -0.892553925401188 6.80611942792511 1.11426928767117e-10 3.52554802619158e-10
ZT3D7_G1005 0.948542563394146 6.18525069496801 1.11482863541892e-10 3.52614242165826e-10
ZT3D7_G3902 -0.89478081825355 7.52190761168912 1.11932615096384e-10 3.53808863520154e-10
ZT3D7_G3309 1.19091532090731 6.08278932061379 1.1193510505173e-10 3.53808863520154e-10
ZT3D7_G1218 0.956432428436671 5.96527134833974 1.12658059361773e-10 3.5597546586616e-10
ZT3D7_G11058 -0.874173544821798 7.95623846985513 1.15597858215071e-10 3.6514305163975e-10
ZT3D7_G10663 -0.883004441630788 5.70892162803101 1.16880004183394e-10 3.69070192850559e-10
ZT3D7_G6132 0.97531026439726 4.40072478800674 1.16997374506508e-10 3.69317951052801e-10
ZT3D7_G1499 -0.887995806848088 6.95630973701713 1.17436463470688e-10 3.70580755074391e-10
ZT3D7_G11432 1.22145220181031 7.97046022242827 1.18324615215933e-10 3.73259304629323e-10
ZT3D7_G6649 1.53113658274357 4.54655584618323 1.19203876737582e-10 3.75864085449808e-10
ZT3D7_G8343 0.858924611426005 5.44544106636345 1.19229536587587e-10 3.75864085449808e-10
ZT3D7_G361 -1.18849169036904 8.99957929154767 1.19307650342008e-10 3.75985463826805e-10
ZT3D7_G4226 0.866950412538816 6.18348334488571 1.20638559170864e-10 3.80053502704892e-10
ZT3D7_G9795 -0.864893656886508 6.77739202150223 1.21414196483261e-10 3.82370123762148e-10
ZT3D7_G3382 -1.42693685872656 5.07226628335322 1.2232692510993e-10 3.85116807012755e-10
ZT3D7_G969 0.905209881789774 6.04033075002599 1.26013717707393e-10 3.9659224419051e-10
ZT3D7_G7188 -1.39144960092828 4.90267357227189 1.27325052782505e-10 4.00586476967696e-10
ZT3D7_G4857 -3.90229702276535 3.23872028748967 1.2750009342718e-10 4.01004269983695e-10
ZT3D7_G7303 -0.926727564681319 7.44210346745663 1.28644069505478e-10 4.04468203956939e-10
ZT3D7_G8740 1.17337458594277 3.98029762916169 1.28881916295597e-10 4.05081837575432e-10
ZT3D7_G8429 0.88129969841978 5.32628433369966 1.2941743282779e-10 4.06630345051765e-10
ZT3D7_G1734 -0.879398911749061 6.98634597428479 1.30351005863541e-10 4.09408674939647e-10
ZT3D7_G4602 0.856926107971454 5.13070043000742 1.30387950310004e-10 4.09408674939647e-10
ZT3D7_G7784 1.04403229678116 6.6517026560243 1.30841265104062e-10 4.10696193243305e-10
ZT3D7_G3473 1.01319656789929 4.3335231205452 1.30951831184424e-10 4.10907365819026e-10
ZT3D7_G8541 1.08477063728501 7.44487400230005 1.32445713931913e-10 4.15457606292703e-10
ZT3D7_G11724 1.51585400148901 2.32058524673314 1.35111491414243e-10 4.23679642056161e-10
ZT3D7_G5319 -0.948460320134514 5.22168531293533 1.35805678542067e-10 4.25715819260668e-10
ZT3D7_G7532 -1.51222860395954 3.10250545079415 1.37558220909536e-10 4.3106722775613e-10
ZT3D7_G7881 1.1539192834918 4.20447694975944 1.37650347254079e-10 4.31174407959301e-10
ZT3D7_G5707 0.902039658531837 4.88648144320138 1.37683273338036e-10 4.31174407959301e-10
ZT3D7_G10971 -1.47403123517701 3.30562880641534 1.39572112777334e-10 4.3694541374751e-10
ZT3D7_G7367 -1.18255522317996 4.32885327211081 1.40208481823497e-10 4.38792914430807e-10
ZT3D7_G1068 0.893191322847071 5.57761005349423 1.41106790765887e-10 4.41458687524653e-10
ZT3D7_G4158 -1.38004592723059 2.8768382320644 1.42122104136666e-10 4.44488636726602e-10
ZT3D7_G2770 0.865898092886201 6.34738854070157 1.42186050990045e-10 4.44542159419469e-10
ZT3D7_G9066 -0.900478368222687 6.1177824295322 1.43834743605171e-10 4.49548694863444e-10
ZT3D7_G4245 0.956257341872978 5.92272669469775 1.49181684254589e-10 4.66106829145675e-10
ZT3D7_G2333 1.59247448405843 3.71744211487262 1.51535269114163e-10 4.73150102678843e-10
ZT3D7_G3557 -1.02558779857819 6.20823140466324 1.51535641818761e-10 4.73150102678843e-10
ZT3D7_G1536 1.00865720682897 4.56103360849695 1.54299085500606e-10 4.81620164278774e-10
ZT3D7_G3993 0.812654422245414 5.97261012278442 1.55250544855438e-10 4.84430694203753e-10
ZT3D7_G5900 -1.36634050632433 5.61225418550532 1.56423911878753e-10 4.87931571328665e-10
ZT3D7_G10734 -0.861948342467289 6.45152241346923 1.5658291255995e-10 4.88267084763156e-10
ZT3D7_G280 1.1604487999502 3.56449870564311 1.57374840802058e-10 4.90575365810554e-10
ZT3D7_G4287 -1.14544455553108 7.097063871883 1.58262847969299e-10 4.93181534118381e-10
ZT3D7_G7878 1.1617996350284 8.2833005572696 1.62883180873999e-10 5.07412915279289e-10
ZT3D7_G6683 -1.30755057916144 4.50529011822119 1.6567874634586e-10 5.15952316376281e-10
ZT3D7_G678 -1.16676030171734 3.44830777327031 1.6878041462532e-10 5.25439060552162e-10
ZT3D7_G5304 -0.968804613522852 6.51453041305128 1.69841259924974e-10 5.28568275150115e-10
ZT3D7_G6924 -1.02358731815611 7.26160613239911 1.71003973769173e-10 5.32012362837427e-10
ZT3D7_G6841 -1.11508954391457 3.64961230590274 1.74504692621524e-10 5.42725603657767e-10
ZT3D7_G8989 -1.03153413162848 7.25924506296318 1.76092958072093e-10 5.47485868987982e-10
ZT3D7_G4894 -1.50738866801767 5.69015372223332 1.76543993935534e-10 5.48708444805529e-10
ZT3D7_G10405 1.063200150369 4.22610220885335 1.81257906554083e-10 5.63175138792587e-10
ZT3D7_G308 1.25998683038929 3.64513194052242 1.83707410997161e-10 5.70599065832806e-10
ZT3D7_G6920 -1.06319839190243 4.10281244136229 1.85490411544429e-10 5.75948638004487e-10
ZT3D7_G5830 1.06396147954825 5.06716648693346 1.88212781701899e-10 5.84210504877182e-10
ZT3D7_G11343 -1.0243725362498 4.50160320422128 1.89562370168178e-10 5.88207263039014e-10
ZT3D7_G7249 1.51875407545698 2.25671751766577 1.92721737091735e-10 5.97815270743382e-10
ZT3D7_G1670 1.37008522483186 5.80582135437073 1.97090266479093e-10 6.11166549957384e-10
ZT3D7_G5290 -1.06146504663318 4.37985210399906 2.04169772658626e-10 6.32912959528307e-10
ZT3D7_G5520 -1.04112935977542 3.93160685718843 2.05322039627283e-10 6.36277113986995e-10
ZT3D7_G3058 -1.72504178084232 2.18902959521014 2.0673640085408e-10 6.40451017267272e-10
ZT3D7_G2667 0.873213901611 6.94142688912386 2.0804415068558e-10 6.44292032074232e-10
ZT3D7_G7384 -0.931655949850426 4.89656285650531 2.09488035490719e-10 6.48552000286336e-10
ZT3D7_G7355 -0.976134483113317 5.00736652110492 2.10767726609234e-10 6.52301030640641e-10
ZT3D7_G4480 -1.00080931735106 7.86964714788998 2.1196223608648e-10 6.55784075923361e-10
ZT3D7_G4014 1.40513270548157 3.19129459108277 2.26058495031461e-10 6.99168209461917e-10
ZT3D7_G2895 -2.33705631380635 2.05994047478472 2.35593738528522e-10 7.28422073652354e-10
ZT3D7_G1184 0.929625155223244 6.55489470779396 2.39227564633545e-10 7.39416490882972e-10
ZT3D7_G10341 -1.71716819031627 2.42260903386519 2.43869861462775e-10 7.5351976725412e-10
ZT3D7_G3950 1.08195515411647 3.75158283491491 2.44797194215652e-10 7.56138941586386e-10
ZT3D7_G783 0.965461933433023 7.89462421962745 2.47453841125774e-10 7.64096245922525e-10
ZT3D7_G10072 -1.4446505737689 2.52990718566725 2.52049640710213e-10 7.7803420800694e-10
ZT3D7_G2054 0.941591205160463 9.03682673713991 2.54586414522439e-10 7.85609312954160e-10
ZT3D7_G5141 -0.990437801203236 5.66748059187273 2.56344700003476e-10 7.90777995590833e-10
ZT3D7_G7150 -0.928566946501384 7.07917201286451 2.59400949965464e-10 7.99946009445154e-10
ZT3D7_G1814 -0.821799463398928 5.54138723878082 2.59887100323237e-10 8.01184915968874e-10
ZT3D7_G2821 0.884291123819364 6.12563946723782 2.61567359149611e-10 8.06103043197439e-10
ZT3D7_G2620 -1.07141336148218 4.42491129176803 2.6735872724717e-10 8.23683556971808e-10
ZT3D7_G3676 0.881376948300871 5.721035865154 2.68045146466646e-10 8.25530347261974e-10
ZT3D7_G6954 1.21714103744271 3.47922031299197 2.75551758349095e-10 8.48374080522094e-10
ZT3D7_G3570 -1.95014127780377 2.14236444497436 2.76293523595218e-10 8.50382012310572e-10
ZT3D7_G6763 0.969907398866138 5.88203011452558 2.77304067403837e-10 8.53215626514497e-10
ZT3D7_G6214 -0.937815157319931 4.43745512932756 2.77717409123257e-10 8.54210514386894e-10
ZT3D7_G1656 1.06933245104536 5.53369706103045 2.80584777673213e-10 8.62750472845525e-10
ZT3D7_G7006 -1.2883554289743 3.14594524269197 2.82044449201489e-10 8.66957872998877e-10
ZT3D7_G9516 -1.69365101427618 5.76686535970176 2.84430088579222e-10 8.74007899253471e-10
ZT3D7_G215 -0.963594359514637 4.63827421488436 2.92525530482715e-10 8.98592988783797e-10
ZT3D7_G1126 -0.987446375294643 5.10837884345812 2.93093976454219e-10 9.0004788887203e-10
ZT3D7_G9200 -1.43140431801294 2.78404850853994 2.98456320634857e-10 9.16218433203771e-10
ZT3D7_G4880 1.04523966803254 4.52714827458796 2.98996137283936e-10 9.17578834496967e-10
ZT3D7_G8672 1.26076004173954 4.10158107601563 3.02155299678043e-10 9.26974177292819e-10
ZT3D7_G9536 -1.25916342291524 3.42220443329397 3.11246367101299e-10 9.5455590194686e-10
ZT3D7_G4285 1.08195077557195 4.69249956979637 3.12862075482202e-10 9.59201169404736e-10
ZT3D7_G1913 -1.18796275088284 4.50268663461028 3.20677562952794e-10 9.82845149353542e-10
ZT3D7_G2771 -0.981780558511541 7.40470870959013 3.2595117422121e-10 9.98685779763631e-10
ZT3D7_G1189 -1.08274502271252 4.90466573111311 3.2720202344226e-10 1.00219477460921e-09
ZT3D7_G3135 0.84523233710761 6.66426681725148 3.28325692930007e-10 1.00531208944891e-09
ZT3D7_G7711 -1.24019519481055 3.49899969680471 3.31018833677784e-10 1.0132314638083e-09
ZT3D7_G5047 -0.988962021188296 5.37296607224794 3.38215932275794e-10 1.03492766897545e-09
ZT3D7_G5663 -1.57354321241893 2.72953615024352 3.38491840135769e-10 1.03543813940339e-09
ZT3D7_G2405 -1.19201817675879 6.17318810470543 3.39987119254472e-10 1.03967710565833e-09
ZT3D7_G6738 -1.22046747419321 3.84041179669635 3.4860841997698e-10 1.06569762396827e-09
ZT3D7_G6336 0.903291428357813 8.58234956830514 3.50388612244254e-10 1.07079481887394e-09
ZT3D7_G10877 1.21615506312095 5.84763510978171 3.69943877815028e-10 1.13019223953017e-09
ZT3D7_G2132 -1.16464596162879 10.7971945854834 3.70394373898404e-10 1.13120443920323e-09
ZT3D7_G1540 -0.876127416297681 6.57464566485669 3.72977207218687e-10 1.13872616626561e-09
ZT3D7_G1559 -0.805460095710618 5.74900919220423 3.73965778060336e-10 1.14137722358479e-09
ZT3D7_G2490 0.929331512378768 6.74780984401662 3.74103997373272e-10 1.14143206141662e-09
ZT3D7_G692 0.920765641264921 8.49559176583268 3.75762189909531e-10 1.14612297770606e-09
ZT3D7_G4090 0.985027233946381 6.79983429620803 3.80290243584819e-10 1.15956151368683e-09
ZT3D7_G10962 -0.874313958148445 6.69113929739069 3.8085120514907e-10 1.16089904922125e-09
ZT3D7_G8490 -0.875424424408827 5.65461218706846 3.81301231443068e-10 1.16183728855851e-09
ZT3D7_G2506 -1.15811679379746 3.44905705411712 3.81403812805343e-10 1.16183728855851e-09
ZT3D7_G6405 0.874979779816329 5.17990261052058 3.86546469542159e-10 1.17712514882713e-09
ZT3D7_G5901 1.51597331927772 2.64421661167716 3.88174335498284e-10 1.18170326893833e-09
ZT3D7_G10048 1.48852891068324 3.09235195223298 3.97135889095215e-10 1.20859694110028e-09
ZT3D7_G10671 -2.27296565707936 2.8534883636797 3.9892440164918e-10 1.21365077578654e-09
ZT3D7_G5712 -1.26053563476104 3.34130029355804 4.05138944290749e-10 1.2321624028221e-09
ZT3D7_G1250 0.831471861167462 5.80376736147652 4.09868015299679e-10 1.24614580436405e-09
ZT3D7_G1112 -0.913627172496347 5.27404869414949 4.11598816941386e-10 1.2510073552378e-09
ZT3D7_G2949 0.950176619562878 6.95443636824961 4.13715474244712e-10 1.2570381823082e-09
ZT3D7_G7818 -1.230778405819 3.15315499238343 4.24950539572304e-10 1.2907617669185e-09
ZT3D7_G5982 -0.8809369876502 5.29001803093756 4.3088837713802e-10 1.30837891100259e-09
ZT3D7_G1383 -0.93824354055757 4.91613328623195 4.38299828991583e-10 1.33045793949092e-09
ZT3D7_G3220 -1.03759595692396 5.06692263679249 4.4678537150486e-10 1.35578220790413e-09
ZT3D7_G1492 0.962418566516219 5.14594005517819 4.66181316469227e-10 1.41418761774558e-09
ZT3D7_G10124 1.48600392564613 2.94134154828207 4.67481285962690e-10 1.4176780723188e-09
ZT3D7_G9987 1.37914808070357 2.61632305306139 4.78141888490367e-10 1.44954417296409e-09
ZT3D7_G11295 -1.10275253112352 4.31214946136821 4.87595083802162e-10 1.47773069458816e-09
ZT3D7_G9163 0.832951594000894 6.48478592663282 4.90332100589011e-10 1.48555132422307e-09
ZT3D7_G1980 0.99411161265537 6.99261823464236 4.90491745273359e-10 1.48556083156819e-09
ZT3D7_G1392 0.899456505160604 6.01844009988066 4.90888670919775e-10 1.48628876056475e-09
ZT3D7_G6939 -0.879595339136627 6.05318133340834 5.02905114576479e-10 1.52218601644131e-09
ZT3D7_G360 0.782450620253212 6.38272125729573 5.08974337386371e-10 1.53981361307355e-09
ZT3D7_G4085 1.32933559524234 2.81650624854394 5.09053425813822e-10 1.53981361307355e-09
ZT3D7_G7669 -1.45882296465046 8.6498119034259 5.17429697004101e-10 1.56465201782827e-09
ZT3D7_G3079 0.836644059662513 5.50512505795857 5.21879219047906e-10 1.57760431439577e-09
ZT3D7_G11493 -1.20680656947348 3.14487824331568 5.30412782756554e-10 1.60289020500643e-09
ZT3D7_G4442 -1.03849913366245 4.82286842851121 5.3571845034248e-10 1.61840850752731e-09
ZT3D7_G4990 -0.89029079526548 5.7371107156978 5.37309028278098e-10 1.62269719898686e-09
ZT3D7_G682 -1.01889677053504 4.68487100912029 5.43564051515735e-10 1.64106551430895e-09
ZT3D7_G4054 1.02499740237014 4.44449661694769 5.50696891990402e-10 1.66207150994369e-09
ZT3D7_G3034 0.808246184058946 6.63228882583068 5.5176619122566e-10 1.66476944917799e-09
ZT3D7_G3585 -0.896964529362501 5.25861208926653 5.52251834261964e-10 1.66570524652512e-09
