genes logFC logCPM PValue FDR
ZT3D7_G8170 2.04861425781385 3.12731771815608 1.81777534094245e-31 2.14009984148332e-30
ZT3D7_G7640 -1.42686024692709 6.23960818289619 1.86977302111689e-31 2.19818187226179e-30
ZT3D7_G11211 -2.49040252281755 2.75950226388223 1.90651198961413e-31 2.23818541255838e-30
ZT3D7_G7027 1.29058877307858 7.80430775874621 1.98901305574408e-31 2.3317222654909e-30
ZT3D7_G1174 -1.84763004318409 5.5475164830561 2.42316705185691e-31 2.83665215304611e-30
ZT3D7_G5466 -1.24231589573014 7.48946846353251 2.54632361676964e-31 2.97660181433425e-30
ZT3D7_G2509 -1.42968948516837 6.34427185711141 2.75144674941181e-31 3.21183734411537e-30
ZT3D7_G7480 2.42684086240158 2.42249461586837 2.93803274068424e-31 3.42480002950099e-30
ZT3D7_G5051 -1.48116947425388 4.4956615076706 3.33544553780889e-31 3.88257151248756e-30
ZT3D7_G363 1.98528431917431 3.20224493649263 3.63063472005499e-31 4.21843059783773e-30
ZT3D7_G3603 -1.22456322225951 6.08044361001872 3.63419866116882e-31 4.21843059783773e-30
ZT3D7_G4800 -1.22483531289955 7.36003676964307 4.00311743376093e-31 4.64013036247598e-30
ZT3D7_G4268 1.64025354998933 7.12400323253162 5.11359645728284e-31 5.91900582916624e-30
ZT3D7_G7746 1.22344803507815 8.24246499404875 5.51146090733686e-31 6.37060040171584e-30
ZT3D7_G6205 2.62236713546131 3.06579329021828 5.65291402472861e-31 6.52496495749444e-30
ZT3D7_G11193 2.39814011472672 4.23885988920539 5.7363922725764e-31 6.61207338345992e-30
ZT3D7_G8307 -2.03856486073082 2.76080097357015 7.85837729453661e-31 9.04535394864863e-30
ZT3D7_G7453 -2.09695935090353 2.74528628639095 8.22220070948546e-31 9.45095020269965e-30
ZT3D7_G10008 -2.83989143539837 2.37623691936662 9.91207728229173e-31 1.13775206969059e-29
ZT3D7_G6944 1.52888712299862 7.597145714014 1.12377306912337e-30 1.28812488048266e-29
ZT3D7_G9766 1.87717264821408 3.39938030634204 1.18773939882085e-30 1.35955801088329e-29
ZT3D7_G3776 2.65408198739887 2.5318526233183 1.2104233906961e-30 1.38360446584694e-29
ZT3D7_G4879 -1.28484551474466 5.77948048486037 1.41428053821755e-30 1.61439243179937e-29
ZT3D7_G9139 1.47425737953582 5.32193832234024 1.41963496949629e-30 1.6182662159189e-29
ZT3D7_G1062 1.27967200132064 7.01978911312261 1.56125624800891e-30 1.77724797445759e-29
ZT3D7_G492 -1.91702670614553 3.66494147123674 1.57507027334656e-30 1.79050343883322e-29
ZT3D7_G7435 2.20174024645891 6.99053916243349 1.59904171113314e-30 1.81525326574716e-29
ZT3D7_G5983 1.19006436882251 5.80083431103009 1.78003549131575e-30 2.01794408102045e-29
ZT3D7_G11271 -1.69549740638867 3.31620014928782 1.80240617964673e-30 2.04050181078525e-29
ZT3D7_G7786 1.23597626941368 6.65478279599422 1.97231244802537e-30 2.22979378541827e-29
ZT3D7_G9863 -2.24117520083604 2.44274396450395 2.18711407024195e-30 2.46925477725127e-29
ZT3D7_G10769 -1.98760512715868 3.50186498225808 2.45873220877752e-30 2.77211979768318e-29
ZT3D7_G6161 1.96222113549027 2.89630288391431 2.46422365743129e-30 2.77452085194822e-29
ZT3D7_G7400 -1.15405386915001 6.05074218111542 2.85839403300307e-30 3.21394086571858e-29
ZT3D7_G7316 -2.6913124126219 2.38825414656949 3.06666835771523e-30 3.44343047023453e-29
ZT3D7_G8218 1.34009859289152 4.88250348939184 3.34700870992401e-30 3.75310636997321e-29
ZT3D7_G9197 1.19496515624367 5.91792620298603 5.32120638846936e-30 5.95874034247458e-29
ZT3D7_G1383 -1.49437678308598 4.42506356340438 5.33332586684599e-30 5.96421929255826e-29
ZT3D7_G5733 2.18932615502874 2.6559323474352 5.48879198278944e-30 6.12976999106376e-29
ZT3D7_G10951 -1.81865914081663 3.76568429798603 5.56780286076537e-30 6.20960500133738e-29
ZT3D7_G4471 -2.12194254179456 3.04118143529513 5.67404604311261e-30 6.31955492494041e-29
ZT3D7_G6782 1.43462419302844 6.56165691304683 6.55738971927838e-30 7.29354950851812e-29
ZT3D7_G661 1.63402065824071 6.92856541232332 7.05751919177267e-30 7.83926055043067e-29
ZT3D7_G8516 -2.32383433807371 3.847979512946 7.18470141894487e-30 7.96980387238602e-29
ZT3D7_G9562 -1.63668236359541 4.63189757412772 7.64176096222407e-30 8.46542996258191e-29
ZT3D7_G1315 -1.37576032954819 6.74517064632853 8.36589312009454e-30 9.25518980162738e-29
ZT3D7_G10784 1.22824214422384 6.50144955693394 8.69745228044985e-30 9.60911294117171e-29
ZT3D7_G9488 -1.35317069941352 4.39957727688437 9.23492549729516e-30 1.01892834397295e-28
ZT3D7_G2284 -1.18093689747754 8.11963800430855 9.91211292960426e-30 1.09218515364518e-28
ZT3D7_G6930 -2.40170632093768 2.67938429188505 1.00209475400201e-29 1.10270506730382e-28
ZT3D7_G3826 -1.63129260338027 3.93135842647652 1.20679816869053e-29 1.32619244822942e-28
ZT3D7_G2469 -1.90517497251856 3.52486308673573 1.36485646364935e-29 1.49789366948113e-28
ZT3D7_G164 1.29609272405002 6.46189467632654 1.41003514010071e-29 1.54542098422991e-28
ZT3D7_G402 1.53240854675323 4.19259096662791 1.55203660153869e-29 1.69880080537119e-28
ZT3D7_G6861 2.42083178458145 2.32897634000316 1.57736101854114e-29 1.72423317695629e-28
ZT3D7_G5668 -2.3746198323088 2.22655136647909 1.58329278349048e-29 1.72842795531044e-28
ZT3D7_G10650 -1.9110850205366 2.838961203306 1.74369173976506e-29 1.90101557837266e-28
ZT3D7_G9741 1.21438336213522 5.98622458027488 1.76770461207446e-29 1.9246525281597e-28
ZT3D7_G3852 1.27789538588681 5.76403221988514 1.79877261144312e-29 1.9558985984506e-28
ZT3D7_G3306 1.21375843409278 5.52816129136953 1.81104708162049e-29 1.96665415323867e-28
ZT3D7_G7120 -2.16980527109968 7.03772931147203 1.824582435005e-29 1.97874886151067e-28
ZT3D7_G1475 1.41957419300785 5.30197025028752 2.18550114897053e-29 2.36705262236927e-28
ZT3D7_G11519 1.38067904570864 8.90386487471758 2.21818237726915e-29 2.39930002091773e-28
ZT3D7_G7237 -1.75160316679387 3.40840396310554 2.28831572714872e-29 2.47192011729822e-28
ZT3D7_G8650 1.21570918522598 6.73726841117175 2.40685172925029e-29 2.59656827732061e-28
ZT3D7_G9370 -1.96409836665999 2.90193889756177 2.4712109837302e-29 2.66252013690931e-28
ZT3D7_G3552 -2.25667551270351 3.30395124781407 2.57333483112521e-29 2.76893511881048e-28
ZT3D7_G7638 1.22875854836605 7.77536628987106 3.23347771063612e-29 3.47472546170312e-28
ZT3D7_G2200 -1.47976625329214 4.22200616746795 3.5968207384365e-29 3.86015104737535e-28
ZT3D7_G6640 1.4555937676141 8.65976521705458 3.65045794045239e-29 3.91262719253942e-28
ZT3D7_G59 1.7563467893063 3.6374253350865 4.74197275168655e-29 5.07594048244735e-28
ZT3D7_G2316 -1.23922588844065 6.3609146141093 4.75364231746789e-29 5.08184067954177e-28
ZT3D7_G10846 -1.52327967283285 8.73220651180288 4.83378291781953e-29 5.16082929117265e-28
ZT3D7_G5364 -1.15356545519419 7.42907425558772 4.90188578177312e-29 5.22677821149529e-28
ZT3D7_G4314 1.90390017166033 3.6235144024119 5.03525652025046e-29 5.36206091117769e-28
ZT3D7_G1339 1.87817506872038 3.82245494007438 5.99339757263484e-29 6.37416368130868e-28
ZT3D7_G4571 -1.18966700952835 5.21361906302312 6.51415049079686e-29 6.9190841699545e-28
ZT3D7_G9349 1.29593075484263 6.36727376530191 6.7910645970502e-29 7.20394037525133e-28
ZT3D7_G4604 -2.00351899930702 2.70142093002918 7.7608145506587e-29 8.22207990841929e-28
ZT3D7_G4217 1.39917452254258 4.58204460890063 9.04509641563122e-29 9.57040778438518e-28
ZT3D7_G4742 -1.24073648060903 7.677599471245 9.59804452842606e-29 1.01424662603201e-27
ZT3D7_G5647 -1.21770642770727 6.48667358018638 9.67584178418498e-29 1.02116013100868e-27
ZT3D7_G7867 -2.03120831958345 3.25253607737349 1.30347332986294e-28 1.37389085457968e-27
ZT3D7_G396 -1.46896324549647 4.01889453646442 1.36148439400706e-28 1.43320544690564e-27
ZT3D7_G9165 -1.83348261491975 3.11744760634014 1.63890754999962e-28 1.72304509683399e-27
ZT3D7_G8368 -1.56059522247103 3.62285176211704 1.77565848590871e-28 1.86264788873713e-27
ZT3D7_G8782 1.18339587938235 8.26146667008106 1.7762073045391e-28 1.86264788873713e-27
ZT3D7_G4174 -1.38595601849348 5.83006145477655 2.03576300301637e-28 2.13212589643326e-27
ZT3D7_G4221 -1.54092777787989 4.37315703725393 2.45873565645474e-28 2.57185619426122e-27
ZT3D7_G943 1.70913501451617 3.62138559719903 3.42122681982275e-28 3.57409935999963e-27
ZT3D7_G1971 1.45517539470767 5.31322256691631 3.76695491482131e-28 3.93030074741091e-27
ZT3D7_G7141 -1.38963095696033 9.10874506805698 3.77421183035413e-28 3.9329002823122e-27
ZT3D7_G5248 1.35617911864873 6.17945945031525 4.48622894078666e-28 4.66895932513396e-27
ZT3D7_G3145 1.92809393154475 3.53294704063168 4.71888372244351e-28 4.90490520923505e-27
ZT3D7_G7239 -1.19930521585037 5.34447682585926 5.57521275759224e-28 5.78770199854198e-27
ZT3D7_G9761 1.32466803893798 7.59277740875475 5.62000666373548e-28 5.82687374319207e-27
ZT3D7_G10915 2.34823649780766 3.73070665493154 6.53752709963225e-28 6.76966262901693e-27
ZT3D7_G6653 -1.1986938969985 7.19556878746181 6.64760533522073e-28 6.87502341247828e-27
ZT3D7_G5538 2.26038228422587 2.47611634610609 6.97541229237116e-28 7.20501597608751e-27
ZT3D7_G1613 1.83658559820532 3.04406122610214 7.12657842783517e-28 7.35195647061546e-27
ZT3D7_G10832 1.24907363857002 5.36319939331279 7.75219057823952e-28 7.98736939353443e-27
ZT3D7_G611 -1.37016780494166 7.18857184133938 8.08058383466004e-28 8.3153439385847e-27
ZT3D7_G9785 -1.30301585109224 5.34022590180469 9.02390403016641e-28 9.27450559912371e-27
ZT3D7_G3361 -1.65966690655245 3.74627180531795 1.02055213521917e-27 1.04758915074177e-26
ZT3D7_G965 1.18863653289778 5.5544331970868 1.25967980914764e-27 1.29144564781311e-26
ZT3D7_G3923 1.55268408624541 4.54871899456866 1.29256942071731e-27 1.32352052471216e-26
ZT3D7_G144 1.49209637051297 7.43412271736614 1.31604212234858e-27 1.34588545672154e-26
ZT3D7_G2523 -1.15011519929726 6.04473335602712 1.51926681583854e-27 1.55179567216775e-26
ZT3D7_G4538 2.06819208789579 4.44797250100853 1.67312419207898e-27 1.70683485256215e-26
ZT3D7_G5573 1.37816475354317 4.28180026874536 1.78103266694498e-27 1.81386450813837e-26
ZT3D7_G8557 1.20950129720698 6.9087707645604 1.78243561868438e-27 1.81386450813837e-26
ZT3D7_G689 -1.34439571684234 5.82870800761889 1.78809299407523e-27 1.8173807241506e-26
ZT3D7_G10767 2.05189066494072 2.63983361734443 1.81453625385741e-27 1.84198864736596e-26
ZT3D7_G10372 1.28162339807894 7.50868501524775 1.83544130918554e-27 1.86092102269143e-26
ZT3D7_G9851 -2.45312970476636 3.20826249712125 2.41572318470495e-27 2.44625318323558e-26
ZT3D7_G3612 -1.17576890974554 6.2846142835415 2.7283166779916e-27 2.75941146365988e-26
ZT3D7_G2862 1.35030774262355 8.3512396822539 3.02479051391369e-27 3.055519719869e-26
ZT3D7_G9022 1.94296874931948 3.06886339012386 3.08034032577742e-27 3.10782991548179e-26
ZT3D7_G3307 1.63913099606225 10.7419652571456 3.09070509195419e-27 3.11447974650768e-26
ZT3D7_G1321 -1.23388885273682 7.03775688375116 3.13126802532911e-27 3.15150670890746e-26
ZT3D7_G7317 -2.45247468067594 2.14734642440753 3.28408874881666e-27 3.30128921363993e-26
ZT3D7_G8446 1.77854595994759 3.99566732696009 3.3441782186037e-27 3.35760375159809e-26
ZT3D7_G1233 1.25858582379539 4.99025553713333 3.46083245514264e-27 3.47050428338909e-26
ZT3D7_G640 1.16317050352229 7.0400140161256 3.51908213961934e-27 3.5246340895969e-26
ZT3D7_G10000 1.38971980084804 7.5742397185309 4.65820345355208e-27 4.659897345717e-26
ZT3D7_G1255 -1.10284301641931 5.44247633893192 5.10210866199269e-27 5.09778484109269e-26
ZT3D7_G942 1.58716832203412 6.15888182295331 5.17395902991517e-27 5.16332332211486e-26
ZT3D7_G2481 1.26776505436718 5.31894575485928 5.29954153349363e-27 5.28226041979745e-26
ZT3D7_G3861 -1.60593635466668 4.27582443159771 5.87587311775487e-27 5.84964786982279e-26
ZT3D7_G3474 1.66689194924033 7.08332056641673 5.90984284753738e-27 5.87637747237662e-26
ZT3D7_G4801 -1.28897198826291 6.18571143382297 6.13101804681887e-27 6.0889641324183e-26
ZT3D7_G5601 -1.95086128988289 2.85387825396424 6.21514449710386e-27 6.16509465560074e-26
ZT3D7_G4107 1.67526047159273 4.3403903305532 6.42948322340215e-27 6.37005102553877e-26
ZT3D7_G211 1.13097223446808 9.48592188216177 7.78738372836547e-27 7.70614843047964e-26
ZT3D7_G1946 1.71021392719344 11.3591871632339 7.84293909518262e-27 7.75182950329846e-26
ZT3D7_G5125 -1.63902948292728 3.31778606103914 8.00458510704081e-27 7.90213407756074e-26
ZT3D7_G5485 1.56226229543146 3.71765693581221 8.84226729384887e-27 8.71866570802087e-26
ZT3D7_G9172 2.4103641268755 3.08606191653656 9.06731979096427e-27 8.92990336931123e-26
ZT3D7_G4630 1.23967669678797 5.64763099771467 9.83032942022675e-27 9.66981033434224e-26
ZT3D7_G3786 1.09527610858348 6.50694957944802 1.00261349128441e-26 9.85067755186936e-26
ZT3D7_G4585 1.17789168616962 7.12888461373589 1.13548316997583e-26 1.11428568392515e-25
ZT3D7_G10018 -1.19451914036851 7.72776628860848 1.14459302217511e-26 1.12189147411059e-25
ZT3D7_G8763 -1.09880309572384 6.32815236522767 1.35733373051604e-26 1.32883455254435e-25
ZT3D7_G7486 1.66377079626092 3.54801591859276 1.50871387404685e-26 1.47528620882804e-25
ZT3D7_G11430 -1.75607894792593 3.09054607207785 1.68270395292266e-26 1.64347405011488e-25
ZT3D7_G3784 1.16873223307552 5.38877874218274 1.84680807675657e-26 1.80162021955934e-25
ZT3D7_G9793 1.2925783512312 7.36716182167334 2.21327604119373e-26 2.1565722748491e-25
ZT3D7_G7007 -1.1060507587491 7.20533071186037 2.79262912288504e-26 2.71787360273233e-25
ZT3D7_G794 -1.24805096330874 6.29737380501909 3.03698974666565e-26 2.95221158765979e-25
ZT3D7_G2499 -1.82668697342036 5.81885543520352 3.08388424630099e-26 2.9942701982026e-25
ZT3D7_G1670 1.14985749983648 8.02670294061996 3.34971491366091e-26 3.2485543105104e-25
ZT3D7_G10541 1.17536251141549 7.31302177202163 3.83610461846006e-26 3.71588866386748e-25
ZT3D7_G8476 -1.48007429008596 3.87786268983456 4.05777818280101e-26 3.92600742586832e-25
ZT3D7_G11301 -1.76746128808393 3.6859073832854 4.13307478167042e-26 3.99417636687658e-25
ZT3D7_G10771 1.20766520567884 9.27290206216915 4.5294309507256e-26 4.37209282296356e-25
ZT3D7_G7069 -1.31708245502448 5.78360930998673 4.74114735545055e-26 4.57110854258567e-25
ZT3D7_G2248 -1.2831745833136 5.08314121678693 5.02158924305336e-26 4.83584317653669e-25
ZT3D7_G2868 -1.5340706152234 3.41976739497664 6.57203693331696e-26 6.32156419704719e-25
ZT3D7_G3802 1.80830278959294 5.61455539856784 7.22411440396635e-26 6.9407003697246e-25
ZT3D7_G5963 1.16206619057046 7.02471024420076 7.63688167843412e-26 7.32874238280428e-25
ZT3D7_G1939 1.36778028706839 5.13304081094231 7.74602148703623e-26 7.42484498635424e-25
ZT3D7_G5735 -1.23561012426332 6.60766515120492 8.76186769232324e-26 8.38882761771969e-25
ZT3D7_G5069 1.53335611072846 8.55116074574852 8.97417973376921e-26 8.58214430391625e-25
ZT3D7_G1112 -1.39560198206757 4.24320452084425 1.05136353508016e-25 1.00427121007136e-24
ZT3D7_G1922 -1.18344231859235 6.51901179259351 1.23018080917946e-25 1.17372048764833e-24
ZT3D7_G9537 1.24178507894471 4.67892247440826 1.50345285079957e-25 1.43279403898948e-24
ZT3D7_G4286 1.26841086033517 5.61373252553743 1.56432799662324e-25 1.48908869159534e-24
ZT3D7_G9241 1.25224048837521 5.10695897855917 1.6009861727434e-25 1.52222798198747e-24
ZT3D7_G6100 1.39152877322654 7.23933198618791 1.6661080150496e-25 1.58232329668635e-24
ZT3D7_G9797 1.38002159696964 5.80989154637013 1.79695176890085e-25 1.70462562629181e-24
ZT3D7_G8814 1.85937433261311 3.3701567237173 1.85064319963291e-25 1.75354286183357e-24
ZT3D7_G8400 1.14647344095883 7.00101861958791 1.92822342225148e-25 1.82495732842219e-24
ZT3D7_G2066 1.38607265837047 8.31400248868134 2.13712140587915e-25 2.02035085483627e-24
ZT3D7_G1254 -1.39930182933882 6.95610641595431 2.38175565685852e-25 2.24904226957133e-24
ZT3D7_G720 -1.87812152217125 2.80178324066479 2.49013239975724e-25 2.34869287945103e-24
ZT3D7_G1631 -1.84585633388442 4.04968132349454 2.60491083232199e-25 2.4541471574376e-24
ZT3D7_G2716 1.38006746903242 5.11807027793912 2.66473218968698e-25 2.50764364441125e-24
ZT3D7_G8869 1.39126591017221 10.0476704516929 2.97627073117929e-25 2.79762669070873e-24
ZT3D7_G6912 -1.15877954319619 5.89689353166752 3.52344538203397e-25 3.30819052763668e-24
ZT3D7_G10109 1.21093949804787 4.93569577741543 3.57123907822217e-25 3.34925410370086e-24
ZT3D7_G8439 1.34237280375073 4.07997978108269 3.81169043994466e-25 3.57070161190275e-24
ZT3D7_G4835 -1.21246941361518 8.54735116944836 3.93212083942592e-25 3.67934164260568e-24
ZT3D7_G3801 1.16023378091865 6.10027868560617 4.13114607187528e-25 3.86119462414346e-24
ZT3D7_G4442 1.21941732739791 5.0463507696947 4.23391329402958e-25 3.95276995651879e-24
ZT3D7_G2896 1.13305012060925 8.80477878729513 4.5152085896709e-25 4.21062333226598e-24
ZT3D7_G2047 1.30551297963802 4.20190959752397 4.86513691299133e-25 4.53182561432477e-24
ZT3D7_G4044 1.15667154681922 5.84290302969537 4.87695695355652e-25 4.53771428835423e-24
ZT3D7_G3555 1.98143329776836 2.78099286756439 5.0921745972168e-25 4.73262578275115e-24
ZT3D7_G6290 1.16465574925015 6.48077344416295 5.12828551398481e-25 4.76082568581739e-24
ZT3D7_G11272 -1.05896990687849 7.48145814301345 5.40561686004638e-25 5.01264673550143e-24
ZT3D7_G1619 1.73775710690859 3.11090851510822 5.72967043387073e-25 5.30717958369642e-24
ZT3D7_G5143 -1.49200010510888 4.04450594077019 5.76342666619634e-25 5.33246191436304e-24
ZT3D7_G2917 1.1929584708282 5.4887637032277 5.94360006416185e-25 5.49300462816661e-24
ZT3D7_G4041 1.103081032778 6.4046885335097 6.44843635448682e-25 5.95290215140713e-24
ZT3D7_G11517 1.10788322347699 6.77957291586849 6.47470849995525e-25 5.97047701118778e-24
ZT3D7_G7561 -1.22535707642397 4.62111059399774 6.56249658096699e-25 6.04467458512506e-24
ZT3D7_G6059 -1.88849474267602 2.911892437016 6.67945005117024e-25 6.14554083303322e-24
ZT3D7_G8703 1.65914112974883 4.0993003454947 7.01852437128014e-25 6.45032089489699e-24
ZT3D7_G4987 1.30070062681021 5.74311318562088 7.8613101921434e-25 7.21684015748159e-24
ZT3D7_G5200 -1.23861741086247 8.37121931722281 7.96593775368096e-25 7.30476492012544e-24
ZT3D7_G5700 1.25425158773115 8.84415868162026 8.188310823581e-25 7.50034730599489e-24
ZT3D7_G5240 1.07950547964096 6.06786660354075 8.38058998133112e-25 7.66796109932658e-24
ZT3D7_G2193 1.08734540952015 5.30464622881225 8.47325225580684e-25 7.74415845705136e-24
ZT3D7_G2588 1.20273469835575 6.71029264795811 8.66342014900495e-25 7.90856493176816e-24
ZT3D7_G4671 -2.07266510671553 2.20012039018844 8.67230251211703e-25 7.90856493176816e-24
ZT3D7_G5054 1.16129404175389 6.63345301864443 9.99092792823256e-25 9.10100752667807e-24
ZT3D7_G7616 1.23241801067295 4.44329289078444 1.05748494746838e-24 9.62229688142945e-24
ZT3D7_G5914 1.83196082366122 5.16304267745898 1.11496792979252e-24 1.0134174366275e-23
ZT3D7_G8454 1.22140744683489 6.23729653877815 1.21037227253054e-24 1.09892215238664e-23
ZT3D7_G4046 -1.36470517361813 5.11419161109341 1.52057040340395e-24 1.37904038893328e-23
ZT3D7_G10418 1.17717504282629 5.6891646535384 1.56157344051022e-24 1.41467240444905e-23
ZT3D7_G3777 -1.35940394317109 6.51255484821388 1.61390405873078e-24 1.46047699525275e-23
ZT3D7_G541 -1.35199734664712 4.51450034040305 1.94276139037121e-24 1.75614564673972e-23
ZT3D7_G8437 1.58620690519397 3.32722044165189 2.00136849057169e-24 1.80714378038164e-23
ZT3D7_G8880 -2.03404213596837 6.14045436607868 2.33353545446549e-24 2.10477247056871e-23
ZT3D7_G6097 1.2155402360569 8.52024056740571 2.34000954463243e-24 2.10830772618465e-23
ZT3D7_G2752 1.17818057891915 7.8375794650796 2.59142629217175e-24 2.33228366295458e-23
ZT3D7_G7389 -1.6185147601039 3.521957556944 2.65585036727098e-24 2.38766155567401e-23
ZT3D7_G1566 -1.23549747062521 4.90613839953226 2.68392372217584e-24 2.4102744808615e-23
ZT3D7_G10768 1.40475756258331 5.62967041721162 2.70300759445e-24 2.42477409532563e-23
ZT3D7_G3081 1.27209975056189 8.23093654853985 2.89163835903387e-24 2.59117170218311e-23
ZT3D7_G2017 -1.25008081806155 8.86002562870311 2.91434183818388e-24 2.60868364322469e-23
ZT3D7_G11323 1.12529793880567 5.39864405364289 2.96850962267198e-24 2.6542914318431e-23
ZT3D7_G7754 -1.15673379582874 5.2446089840225 3.34393360069752e-24 2.98674069335028e-23
ZT3D7_G9794 -1.05060242961086 7.42414838215141 3.36238971894528e-24 2.99997863248166e-23
ZT3D7_G5407 -1.27428966879303 4.5917588833793 3.96155264266646e-24 3.53074448811299e-23
ZT3D7_G5133 1.09034633852038 5.92092470974232 4.18027402377509e-24 3.72166143670073e-23
ZT3D7_G3379 -1.83103751930616 2.49524962369688 4.49665852302362e-24 3.99902185242607e-23
ZT3D7_G4773 -1.60779894580895 4.19659286260577 4.98291972875535e-24 4.42669930262841e-23
ZT3D7_G315 -1.4962227648234 3.66442747238591 5.12048627628415e-24 4.54401862776055e-23
ZT3D7_G1325 1.1597875276726 4.85141243786987 5.36063047525663e-24 4.75201754159967e-23
ZT3D7_G880 -1.54128782711515 4.34785390751305 5.54115244349415e-24 4.90677372490958e-23
ZT3D7_G2233 1.45670173314692 8.81576116184822 5.55642769715464e-24 4.91502655783679e-23
ZT3D7_G3690 -1.87805652093357 3.92576035565837 5.58230340167883e-24 4.93262847687959e-23
ZT3D7_G531 -1.82914306388938 5.75699840131652 6.22705294726849e-24 5.49645646778683e-23
ZT3D7_G2317 1.48193158709327 6.10717896847434 6.48615660910474e-24 5.71904385629716e-23
ZT3D7_G10925 -1.06030252332505 5.57549114305016 6.51363422349835e-24 5.73714228885078e-23
ZT3D7_G783 -1.21164401316068 7.64322785384615 6.79304367745563e-24 5.97686454904492e-23
ZT3D7_G7029 2.00992878116582 2.83549295223764 7.01647478900299e-24 6.16687608451988e-23
ZT3D7_G2559 1.47075606011896 3.86687960873109 7.60405004307173e-24 6.67619414951819e-23
ZT3D7_G3426 1.12489033620045 4.97821303793802 7.9642950290042e-24 6.985050677404e-23
ZT3D7_G7378 -1.90894456250161 4.0790954508071 8.23189892455191e-24 7.21208724249755e-23
ZT3D7_G10690 1.23492699993361 5.04282196188812 8.40107777052164e-24 7.35250210393585e-23
ZT3D7_G9590 -1.43554063607637 3.99894920755569 8.47007050767177e-24 7.40503092159058e-23
ZT3D7_G1599 2.34078919655967 2.40113757241198 8.62525891530346e-24 7.53272611936502e-23
ZT3D7_G8153 -1.05536491836388 7.02834464456319 9.25447003106111e-24 8.07369356938132e-23
ZT3D7_G10647 -1.07536245101761 6.43792935272599 9.82030348193036e-24 8.55828560046159e-23
ZT3D7_G6952 -1.11574083481747 7.6360807166057 1.05082357003105e-23 9.14815076315008e-23
ZT3D7_G3089 -1.40848295988165 6.98279524872495 1.08831820031107e-23 9.46458388531851e-23
ZT3D7_G10146 1.13138636469918 5.82188841151222 1.10889531485756e-23 9.63338214054677e-23
ZT3D7_G9721 1.20174150426279 5.93251449938326 1.15277419441661e-23 1.00040435610098e-22
ZT3D7_G1947 1.52424597223887 10.8164292825256 1.1572323282877e-23 1.00321831989059e-22
ZT3D7_G3507 1.25684750848112 6.4142502988346 1.18816375422388e-23 1.02895230468097e-22
ZT3D7_G85 -1.82498972092947 4.26855394200231 1.22935668902005e-23 1.06350951304848e-22
ZT3D7_G3841 -1.93390990275114 3.0984634474728 1.24682804743042e-23 1.07749443721919e-22
ZT3D7_G6566 1.60677065749778 3.17659705433005 1.2691489703051e-23 1.09563665815146e-22
ZT3D7_G7478 1.10216658468006 5.38955386263345 1.30657639631694e-23 1.1267685474194e-22
ZT3D7_G11179 -1.40221917018346 3.85612522473169 1.59920139698637e-23 1.37768362519087e-22
ZT3D7_G9214 1.69676366251212 3.49500371927603 1.61442906788466e-23 1.38935173068322e-22
ZT3D7_G4340 -1.1212109484808 5.61152914133571 1.67379613102409e-23 1.43894161138977e-22
ZT3D7_G6723 1.09140331460787 7.25666914402567 1.71147268712881e-23 1.4698006333896e-22
ZT3D7_G9070 -1.93116426691331 2.49517388435034 1.88710691029503e-23 1.61894941067202e-22
ZT3D7_G11709 -1.58912693164011 3.20993526906244 2.14375038909517e-23 1.83721411850492e-22
ZT3D7_G1371 1.24165746508216 4.7386210079904 2.37893810069974e-23 2.03665727646005e-22
ZT3D7_G2313 1.13901382455877 6.49643365792294 2.61360709519136e-23 2.23524345664397e-22
ZT3D7_G181 2.3883567614446 2.52098890054814 2.73951247415325e-23 2.34049652683093e-22
ZT3D7_G6226 1.18126565297523 5.8946072621102 2.78200942278063e-23 2.37434578761205e-22
ZT3D7_G3753 -1.16272360254285 5.52757784969059 2.79545369178712e-23 2.38335530147925e-22
ZT3D7_G6574 1.3338191301418 5.55618970103137 2.92495106925871e-23 2.4911889757061e-22
ZT3D7_G6403 1.68435715388686 3.07484553598577 2.96290110458929e-23 2.52090956867788e-22
ZT3D7_G11065 -1.36410974698253 6.48207863223851 3.12372547140898e-23 2.65500579974648e-22
ZT3D7_G10396 1.04258587168857 5.78870514321581 3.42131044948357e-23 2.90494600201522e-22
ZT3D7_G6297 -1.06530139317761 8.68419347547796 3.74636788455224e-23 3.1776746301346e-22
ZT3D7_G9352 -1.72310844120084 3.2611653534359 3.79241756491231e-23 3.21343143359562e-22
ZT3D7_G3121 1.57395936364771 3.12167762826962 3.94703534268284e-23 3.34101360852938e-22
ZT3D7_G4705 1.1958865669583 8.46419755252266 4.29813426063592e-23 3.63447766936765e-22
ZT3D7_G11279 1.90376548652803 3.11011267528856 5.36850628997841e-23 4.5349316695181e-22
ZT3D7_G1995 1.34819609461426 3.84033918796135 5.39073868691904e-23 4.54905586739702e-22
ZT3D7_G10865 1.04517312788696 5.95812715770013 6.12442747407339e-23 5.16291112804164e-22
ZT3D7_G8731 1.14253253013965 4.84232849391915 7.60889746523697e-23 6.40777865108171e-22
ZT3D7_G9775 1.03661419920029 5.5664904483082 8.07381452950965e-23 6.79237424179848e-22
ZT3D7_G3214 1.2552205677507 6.63444018325981 8.09305701820119e-23 6.80162928423772e-22
ZT3D7_G2176 -1.22122463526766 4.76906696907275 8.14381446099275e-23 6.83732459273379e-22
